Timestamp;scop_filter_fir;scop_filter_fir1;scop_filter_fir2;scop_filter_fir3;scop_filter_lp;scop_filter_raw
2771087;17825;4294;34048;0;2668;6380
2772078;15367;4262;30648;0;2598;7611
2773093;13231;4528;26802;0;2952;8631
2774078;11411;4996;22704;0;3620;8951
2775087;9903;5633;18525;0;4487;9742
2776078;8775;6453;14428;0;5486;11597
2777087;7976;7384;10598;0;6608;12969
2778078;7456;8333;7292;0;7814;13103
2779087;7194;9237;4701;0;9004;12806
2780093;7202;10119;2863;0;10094;13608
2781087;7471;10962;1918;0;11078;14537
2782078;7907;11721;1755;0;11971;14640
2783093;8443;12400;2020;0;12762;14970
2784078;9064;13040;2630;0;13456;15717
2785087;9741;13670;3523;0;14078;16266
2786078;10444;14252;4596;0;14649;16639
2787087;11154;14747;5791;0;15180;17238
2788078;11859;15188;7044;0;15681;17597
2789087;12544;15637;8288;0;16153;17774
2790078;13194;16107;9470;0;16586;17973
2791092;13805;16539;10538;0;16978;18346
2792087;14363;16899;11511;0;17330;18236
2793083;14823;17134;12436;0;17600;16670
2794087;15175;17185;13313;0;17693;14851
2795078;15469;17085;14117;0;17549;14276
2796087;15692;16863;14842;0;17198;13903
2797078;15802;16502;15499;0;16698;13012
2798087;15814;15997;16081;0;16081;12143
2799078;15765;15384;16579;0;15373;11434
2800087;15665;14687;16989;0;14602;10721
2801092;15486;13930;17307;0;13799;10168
2802087;15231;13135;17520;0;12995;9756
2803083;14927;12345;17621;0;12218;9303
2804087;14571;11655;17600;0;11488;8939
2805078;14157;11066;17444;0;10814;8542
2806087;13698;10506;17163;0;10201;8219
2807078;13209;9977;16783;0;9651;8027
2808087;12697;9524;16298;0;9172;8020
2809078;12188;9173;15691;0;8780;8429
2810087;11675;8872;14989;0;8486;8090
2811078;11102;8484;14278;0;8225;5772
2812091;10508;8070;13555;0;7893;5051
2813093;9978;7764;12779;0;7498;6641
2814079;9525;7524;11996;0;7154;7113
2815087;9150;7340;11237;0;6926;7388
2816078;8826;7241;10510;0;6822;7951
2817087;8537;7195;9836;0;6836;8003
2818078;8277;7155;9246;0;6927;7441
2819087;8039;7092;8746;0;7023;6734
2820078;7825;6997;8332;0;7069;6411
2821087;7632;6914;8001;0;7048;6153
2822099;7454;6929;7755;0;6961;5851
2823096;7301;6960;7564;0;6828;6145
2824087;7174;6886;7392;0;6688;6442
2825077;7059;6765;7240;0;6569;6246
2826087;6956;6624;7125;0;6468;6169
2827078;6864;6461;7041;0;6381;6143
2828087;6777;6309;6974;0;6305;6054
2829078;6691;6205;6917;0;6237;6007
2830087;6596;6151;6866;0;6175;5968
2831078;6509;6105;6820;0;6115;5777
2832226;6480;6064;6777;0;6051;5643
2833003;6461;6031;6733;0;5980;5638
2834087;6391;5971;6683;0;5906;5595
2835078;6305;5889;6628;0;5833;5535
2836087;6209;5812;6567;0;5761;5406
2837078;6096;5728;6501;0;5685;5226
2838087;5983;5636;6431;0;5601;5109
2839078;5889;5546;6358;0;5509;5085
2840087;5820;5468;6287;0;5420;5216
2841078;5758;5393;6205;0;5342;5152
2842087;5691;5307;6087;0;5270;4766
2843096;5618;5202;5969;0;5184;4400
2844087;5527;5077;5893;0;5069;4168
2845078;5414;4927;5839;0;4920;3837
2846087;5294;4750;5797;0;4738;3507
2847078;5166;4562;5767;0;4526;3351
2848087;5030;4363;5732;0;4295;3169
2849078;4884;4149;5678;0;4055;2930
2850087;4729;3920;5599;0;3812;2748
2851078;4567;3675;5501;0;3571;2588
2852087;4400;3426;5384;0;3337;2375
2853097;4225;3192;5249;0;3109;2145
2854087;4040;2969;5107;0;2885;1898
2855078;3848;2754;4955;0;2664;1747
2856087;3649;2546;4785;0;2447;1513
2857078;3441;2334;4603;0;2230;1154
2858087;3229;2116;4409;0;2007;928
2859078;3016;1900;4200;0;1780;816
2860087;2797;1686;3980;0;1555;636
2861078;2572;1476;3750;0;1338;490
2862087;2348;1271;3511;0;1132;392
2863096;2135;1078;3264;0;940;296
2864087;1937;910;3012;0;769;380
2865078;1749;765;2759;0;626;356
2866087;1573;634;2509;0;511;277
2867078;1411;531;2260;0;422;339
2868087;1259;461;2015;0;357;354
2869078;1118;411;1780;0;315;361
2870087;991;377;1557;0;292;387
2871078;877;363;1352;0;286;454
2872087;777;366;1161;0;295;505
2873096;692;381;983;0;318;548
2874087;625;415;816;0;353;720
2875079;577;455;667;0;404;833
2876087;542;504;536;0;470;866
2877078;515;548;431;0;540;684
2878087;493;564;360;0;592;316
2879078;474;561;317;0;608;172
2880087;456;540;299;0;584;62
2881078;434;489;308;0;523;-210
2882087;409;412;337;0;428;-351
2883105;383;319;376;0;307;-359
2884087;356;217;420;0;176;-332
2885079;321;102;463;0;51;-356
2886087;283;-16;501;0;-62;-378
2887078;246;-123;525;0;-158;-292
2888087;200;-215;534;0;-234;-421
2889077;148;-285;527;0;-298;-541
2890087;100;-327;499;0;-351;-304
2891077;60;-335;445;0;-380;4
2892087;27;-300;368;0;-369;275
2893097;0;-242;276;0;-313;342
2894092;-31;-193;180;0;-232;76
2895087;-70;-159;87;0;-155;-169
2896078;-109;-127;-2;0;-101;-181
2897087;-141;-96;-88;0;-72;-124
2898078;-154;-53;-169;0;-53;198
2899087;-140;19;-244;0;-19;574
2900078;-115;104;-305;0;44;656
2901087;-73;195;-352;0;138;931
2902078;-10;295;-383;0;262;1216
2903093;64;399;-395;0;415;1326
2904093;150;530;-388;0;588;1565
2905087;251;710;-364;0;780;1903
2906078;366;929;-322;0;992;2178
2907087;500;1178;-268;0;1226;2597
2908078;651;1453;-205;0;1487;3014
2909087;815;1715;-130;0;1769;3064
2910078;981;1944;-32;0;2049;2875
2911087;1148;2169;85;0;2301;2980
2912078;1316;2385;218;0;2520;3232
2913093;1487;2589;369;0;2716;3414
2914078;1668;2794;538;0;2900;3675
2915091;1871;3006;721;0;3083;4106
2916087;2087;3205;920;0;3277;4259
2917078;2293;3369;1142;0;3472;3969
2918087;2499;3512;1378;0;3645;4113
2919078;2697;3642;1618;0;3795;4297
2920087;2872;3751;1868;0;3922;4012
2921078;3031;3846;2131;0;4011;3770
2922087;3178;3923;2396;0;4055;3842
2923083;3308;3966;2658;0;4064;3787
2924087;3428;3990;2906;0;4050;3864
2925091;3556;4036;3114;0;4039;4582
2926087;3691;4112;3279;0;4076;5312
2927078;3789;4137;3440;0;4165;4347
2928087;3832;4098;3606;0;4229;3031
2929078;3856;4036;3756;0;4202;3088
2930087;3897;4007;3873;0;4111;3960
2931078;3966;4055;3948;0;4042;4879
2932087;4044;4156;3994;0;4056;5355
2933084;4136;4307;4009;0;4172;5956
2934087;4243;4519;3998;0;4388;6514
2935091;4363;4772;3971;0;4694;6852
2936087;4474;4997;3950;0;5052;6631
2937079;4604;5234;3931;0;5421;7029
2938087;4776;5600;3915;0;5794;7824
2939078;4953;6036;3928;0;6179;7699
2940087;5149;6474;3960;0;6558;8097
2941078;5420;6965;3983;0;6955;10029
2942087;5847;7703;3959;0;7508;14472
2943083;6319;8512;3976;0;8341;14925
2944087;6759;9210;4096;0;9353;12785
2945091;7300;10073;4240;0;10376;15586
2946087;7909;11085;4431;0;11436;17602
2947079;8579;12246;4680;0;12601;19136
2948087;9408;13621;4954;0;13907;22397
2949078;10364;15106;5299;0;15397;24150
2950087;11457;16853;5695;0;17090;27612
2951078;12737;18977;6099;0;19064;33219
2952087;14085;21130;6619;0;21375;34191
2953083;15393;22913;7358;0;23808;31304
2954087;16695;24619;8298;0;26011;30418
2955092;17941;26228;9471;0;27754;28328
2956087;19060;27250;10925;0;28881;24399
2957078;20087;27783;12607;0;29279;22227
2958087;20998;27864;14438;0;28979;20611
2959078;21755;27384;16374;0;28108;18674
2960087;22357;26442;18388;0;26786;16467
2961078;22792;25026;20414;0;25122;14915
2962087;23010;23115;22373;0;23236;13421
2963083;22946;21063;24179;0;21238;11880
2964087;22761;19225;25724;0;19237;11978
2965091;22538;17539;26930;0;17377;12387
2966087;22115;16039;27760;0;15761;11707
2967078;21551;14869;28156;0;14414;11765
2968087;20898;13959;28103;0;13349;12440
2969078;20100;13212;27638;0;12571;11982
2970087;19257;12718;26751;0;12050;12794
2971078;18372;12532;25488;0;11790;14314
2972087;17402;12567;23958;0;11810;15066
2973084;16553;12914;22250;0;12119;17494
2974087;15930;13541;20383;0;12736;19314
2975090;15489;14368;18400;0;13665;21363
2976087;15222;15279;16529;0;14846;21760
2977078;15137;16243;14866;0;16138;21097
2978087;15222;17287;13447;0;17401;22237
2979078;15398;18230;12401;0;18559;21373
2980087;15609;18989;11772;0;19496;18930
2981078;15904;19574;11561;0;20096;18689
2982087;16303;20057;11753;0;20405;20295
2983083;16697;20288;12286;0;20525;18452
2984087;17068;20165;13043;0;20436;16668
2985080;17518;20098;13901;0;20189;20448
2986092;18030;20121;14786;0;20035;23472
2987087;18494;20074;15710;0;20114;21540
2988078;18813;19852;16707;0;20236;17484
2989087;19040;19492;17690;0;20154;16438
2990078;19255;19223;18572;0;19840;17276
2991087;19409;19093;19321;0;19422;17559
2992078;19482;18941;19927;0;18998;17542
2993093;19475;18624;20389;0;18593;16711
2994078;19370;18385;20684;0;18197;16613
2995200;19187;18189;20846;0;17811;16314
2996004;18929;17735;20882;0;17443;15983
2997091;18646;17123;20784;0;17088;15564
2998087;18350;16619;20592;0;16726;14583
2999078;17992;16301;20334;0;16324;13694
3000087;17626;15947;20007;0;15853;12720
3001078;17286;15447;19652;0;15301;11822
3002087;16919;14872;19288;0;14676;11341
3003083;16476;14247;18909;0;14006;10807
3004087;16052;13623;18552;0;13319;10251
3005078;15642;12968;18200;0;12633;9770
3006087;15108;12320;17849;0;11968;9538
3007078;14499;11718;17454;0;11354;9677
3008091;13947;11155;17001;0;10817;9375
3009087;13466;10587;16549;0;10333;7900
3010079;12967;10005;16058;0;9832;6667
3011087;12429;9465;15485;0;9278;6500
3012078;11888;8994;14872;0;8709;6806
3013093;11351;8557;14264;0;8186;6847
3014079;10835;8142;13609;0;7735;6507
3015087;10318;7747;12923;0;7347;6143
3016078;9812;7375;12317;0;7003;5889
3017087;9319;7011;11774;0;6692;5571
3018091;8840;6635;11202;0;6402;5200
3019087;8393;6282;10570;0;6120;4922
3020077;7971;6002;9951;0;5842;4525
3021087;7575;5768;9389;0;5558;4194
3022077;7207;5522;8872;0;5271;4072
3023093;6852;5241;8396;0;4989;3876
3024078;6503;4924;7956;0;4711;3308
3025087;6166;4613;7557;0;4427;3064
3026078;5845;4323;7189;0;4139;3031
3027087;5527;4035;6852;0;3860;2729
3028091;5201;3751;6539;0;3590;2410
3029087;4881;3470;6238;0;3322;2070
3030078;4595;3185;5946;0;3049;1709
3031087;4332;2903;5659;0;2767;1386
3032078;4066;2627;5372;0;2478;1211
3033093;3782;2344;5093;0;2190;974
3034078;3490;2057;4819;0;1906;679
3035087;3203;1790;4546;0;1627;454
3036078;2919;1521;4275;0;1353;201
3037087;2638;1243;4006;0;1085;-31
3038092;2360;972;3746;0;823;-287
3039087;2088;713;3482;0;568;-469
3040078;1824;474;3188;0;323;-526
3041087;1569;252;2877;0;95;-703
3042078;1319;40;2571;0;-115;-924
3043093;1067;-176;2284;0;-317;-1213
3044078;815;-391;2008;0;-518;-1477
3045087;575;-603;1738;0;-723;-1707
3046078;338;-812;1471;0;-932;-1877
3047087;108;-1001;1206;0;-1138;-1802
3048091;-109;-1171;943;0;-1324;-1788
3049087;-319;-1332;685;0;-1485;-1972
3050078;-522;-1495;436;0;-1629;-2243
3051087;-720;-1667;197;0;-1770;-2518
3052078;-912;-1838;-32;0;-1919;-2691
3053093;-1106;-2011;-247;0;-2079;-2973
3054078;-1297;-2184;-448;0;-2252;-3205
3055087;-1481;-2348;-648;0;-2436;-3253
3056078;-1659;-2505;-841;0;-2620;-3299
3057087;-1832;-2662;-1023;0;-2794;-3435
3058092;-2007;-2843;-1197;0;-2961;-3749
3059087;-2181;-3038;-1365;0;-3129;-3983
3060078;-2347;-3211;-1537;0;-3299;-3869
3061087;-2507;-3355;-1713;0;-3454;-3780
3062078;-2664;-3486;-1888;0;-3585;-3957
3063093;-2817;-3609;-2061;0;-3698;-4084
3064078;-2965;-3723;-2231;0;-3803;-4283
3065087;-3102;-3819;-2404;0;-3904;-4220
3066078;-3221;-3887;-2583;0;-3988;-3902
3067087;-3332;-3944;-2761;0;-4042;-3909
3068078;-3431;-3964;-2943;0;-4060;-3620
3069090;-3514;-3935;-3126;0;-4036;-3330
3070087;-3584;-3883;-3300;0;-3971;-3359
3071078;-3633;-3819;-3462;0;-3876;-3205
3072087;-3667;-3754;-3608;0;-3766;-3280
3073083;-3689;-3674;-3734;0;-3655;-3292
3074087;-3695;-3583;-3842;0;-3553;-3244
3075078;-3692;-3492;-3925;0;-3466;-3347
3076087;-3684;-3417;-3981;0;-3399;-3385
3077078;-3669;-3367;-4011;0;-3353;-3315
3078087;-3628;-3284;-4023;0;-3310;-2691
3079090;-3551;-3167;-4023;0;-3229;-1946
3080087;-3453;-3031;-4009;0;-3084;-1642
3081078;-3345;-2863;-3981;0;-2877;-1453
3082087;-3232;-2684;-3936;0;-2633;-1426
3083083;-3110;-2492;-3872;0;-2381;-1474
3084087;-2978;-2291;-3791;0;-2145;-1426
3085077;-2832;-2080;-3698;0;-1932;-1187
3086087;-2678;-1853;-3590;0;-1735;-926
3087077;-2523;-1617;-3468;0;-1544;-675
3088087;-2347;-1360;-3342;0;-1344;-79
3089091;-2149;-1090;-3221;0;-1110;746
3090087;-1929;-802;-3102;0;-812;1525
3091078;-1676;-461;-2977;0;-434;2233
3092087;-1407;-84;-2835;0;13;2525
3093084;-1109;346;-2683;0;507;3047
3094087;-783;834;-2518;0;1029;3643
3095078;-447;1332;-2327;0;1563;3691
3096087;-73;1870;-2116;0;2094;4601
3097078;341;2461;-1883;0;2639;5683
3098087;778;3067;-1620;0;3222;6165
3099078;1224;3669;-1320;0;3833;6706
3100092;1669;4242;-977;0;4451;7041
3101087;2123;4779;-594;0;5053;7244
3102078;2589;5289;-171;0;5618;7568
3103093;3062;5779;291;0;6132;7668
3104078;3544;6237;789;0;6588;7924
3105087;4033;6664;1316;0;6991;8298
3106078;4510;7065;1870;0;7347;8312
3107087;4973;7392;2446;0;7654;8386
3108078;5423;7652;3034;0;7912;8619
3109087;5841;7865;3641;0;8129;8535
3110091;6217;8028;4257;0;8300;8422
3111087;6553;8149;4864;0;8419;8281
3112078;6873;8287;5431;0;8500;8935
3113093;7191;8445;5944;0;8587;9588
3114078;7460;8550;6425;0;8694;8813
3115087;7691;8619;6859;0;8784;8580
3116078;7924;8699;7232;0;8842;9200
3117087;8129;8801;7548;0;8902;9548
3118078;8307;8929;7806;0;8994;9919
3119087;8574;9285;7953;0;9190;13476
3120078;8871;9773;8046;0;9611;14544
3121101;9108;10176;8161;0;10209;12253
3122092;9362;10627;8260;0;10813;12722
3123093;9641;11098;8341;0;11360;13534
3124078;9943;11575;8426;0;11880;14075
3125087;10254;12104;8536;0;12382;14202
3126078;10560;12613;8681;0;12844;14039
3127087;10880;13059;8879;0;13244;14247
3128078;11216;13474;9132;0;13586;14707
3129087;11561;13851;9432;0;13893;15057
3130078;11925;14044;9775;0;14187;15579
3131087;12306;14229;10154;0;14486;16033
3132093;12697;14576;10566;0;14798;16266
3133097;13086;14935;10996;0;15125;16953
3134087;13474;15292;11435;0;15480;17566
3135079;13895;15663;11881;0;15872;18040
3136087;14336;16082;12324;0;16301;18672
3137078;14777;16568;12751;0;16768;19388
3138087;15225;17096;13158;0;17279;20106
3139078;15688;17660;13545;0;17836;20961
3140087;16093;18284;13902;0;18449;22041
3141078;16517;18952;14236;0;19127;22974
3142087;17042;19656;14557;0;19867;23695
3143198;17585;20399;14891;0;20648;24337
3144002;18144;21160;15243;0;21448;25167
3145087;18729;21947;15595;0;22263;26087
3146079;19353;22766;15967;0;23091;26977
3147087;20019;23600;16389;0;23934;27811
3148078;20707;24424;16866;0;24781;28390
3149087;21398;25213;17410;0;25607;28649
3150078;22087;25939;18083;0;26379;28763
3151087;22760;26574;18832;0;27062;28706
3152077;23403;27095;19592;0;27624;28277
3153197;24007;27485;20418;0;28032;27593
3154006;24548;27727;21304;0;28256;26748
3155087;25015;27788;22232;0;28275;25744
3156078;25401;27652;23176;0;28081;24624
3157087;25695;27322;24109;0;27680;23525
3158078;25893;26818;25009;0;27091;22541
3159087;25992;26166;25856;0;26348;21571
3160078;25985;25398;26620;0;25488;20609
3161087;25868;24541;27277;0;24546;19737
3162078;25655;23635;27798;0;23560;19086
3163110;25372;22757;28147;0;22581;19053
3164087;25036;21954;28314;0;21674;19239
3165078;24632;21216;28300;0;20885;18851
3166087;24152;20527;28114;0;20207;18013
3167078;23601;19879;27770;0;19594;17099
3168087;22994;19274;27278;0;19005;16433
3169078;22356;18722;26651;0;18429;16127
3170087;21708;18226;25912;0;17877;15971
3171078;21059;17783;25089;0;17370;15816
3172087;20418;17381;24210;0;16918;15576
3173083;19799;17004;23298;0;16520;15325
3174091;19214;16626;22379;0;16171;15167
3175087;18668;16247;21480;0;15867;15021
3176078;18165;15907;20626;0;15604;14882
3177087;17706;15625;19834;0;15375;14647
3178078;17280;15380;19122;0;15165;14176
3179087;16876;15136;18496;0;14948;13575
3180078;16503;14890;17945;0;14707;13359
3181087;16163;14644;17462;0;14448;13338
3182078;15839;14374;17048;0;14183;12859
3183093;15512;14060;16698;0;13900;12028
3184078;15245;13879;16345;0;13624;14001
3185091;15030;13825;15984;0;13467;15435
3186087;14762;13642;15695;0;13438;12605
3187078;14472;13360;15454;0;13375;10857
3188087;14213;13090;15221;0;13172;11085
3189078;13969;12834;14997;0;12869;11066
3190087;13724;12583;14782;0;12525;10850
3191078;13461;12285;14578;0;12162;10196
3192087;13164;11896;14395;0;11761;9066
3193083;12839;11448;14227;0;11293;8166
3194087;12479;10945;14080;0;10738;7139
3195092;12082;10241;13948;0;10096;6210
3196087;11659;9429;13798;0;9380;5729
3197078;11224;8787;13602;0;8636;5657
3198087;10794;8267;13341;0;7929;6057
3199078;10373;7750;13018;0;7320;6177
3200087;9951;7237;12646;0;6826;5765
3201079;9524;6761;12226;0;6428;5521
3202087;9086;6342;11762;0;6098;5173
3203083;8649;5996;11258;0;5810;4735
3204087;8232;5715;10716;0;5545;4596
3205091;7760;5484;10150;0;5295;4278
3206087;7248;5267;9576;0;5048;3689
3207079;6817;5031;9004;0;4782;3215
3208087;6437;4770;8436;0;4493;3071
3209078;6041;4438;7887;0;4184;2470
3210087;5632;4047;7367;0;3846;1774
3211078;5232;3664;6879;0;3473;1601
3212087;4852;3279;6432;0;3083;1393
3213083;4499;2897;6020;0;2696;1106
3214087;4166;2529;5636;0;2320;849
3215092;3861;2175;5321;0;1966;842
3216087;3584;1864;5051;0;1651;969
3217077;3309;1589;4745;0;1387;689
3218087;3020;1323;4427;0;1156;155
3219078;2711;1054;4130;0;931;-184
3220087;2393;810;3843;0;699;-454
3221078;2081;587;3557;0;456;-751
3222087;1777;360;3261;0;207;-885
3223083;1485;139;2942;0;-38;-940
3224087;1208;-72;2608;0;-269;-1058
3225093;939;-272;2261;0;-480;-1118
3226087;681;-476;1909;0;-668;-1266
3227078;437;-698;1570;0;-840;-1587
3228087;206;-904;1252;0;-1008;-1752
3229078;-16;-1073;963;0;-1172;-1774
3230087;-218;-1217;698;0;-1325;-1790
3231078;-398;-1345;446;0;-1462;-1845
3232087;-571;-1455;209;0;-1580;-1889
3233083;-733;-1549;-16;0;-1679;-1831
3234087;-883;-1635;-231;0;-1756;-1843
3235091;-1023;-1711;-431;0;-1813;-1900
3236087;-1158;-1780;-619;0;-1856;-1958
3237078;-1293;-1840;-799;0;-1894;-2063
3238087;-1421;-1893;-966;0;-1933;-2286
3239078;-1538;-1961;-1111;0;-1989;-2607
3240087;-1651;-2054;-1243;0;-2074;-2892
3241078;-1759;-2159;-1369;0;-2190;-2954
3242087;-1856;-2265;-1482;0;-2322;-2885
3243083;-1958;-2391;-1577;0;-2460;-3165
3244087;-2073;-2553;-1655;0;-2608;-3610
3245091;-2187;-2720;-1727;0;-2774;-3612
3246087;-2298;-2875;-1795;0;-2946;-3469
3247078;-2411;-3033;-1855;0;-3104;-3658
3248087;-2522;-3190;-1920;0;-3250;-3833
3249078;-2631;-3330;-1999;0;-3387;-3861
3250087;-2748;-3456;-2089;0;-3516;-4019
3251078;-2868;-3570;-2191;0;-3638;-4125
3252087;-2987;-3677;-2307;0;-3753;-4089
3253084;-3103;-3779;-2436;0;-3853;-4058
3254087;-3220;-3859;-2573;0;-3935;-4067
3255090;-3335;-3913;-2717;0;-3999;-4129
3256087;-3442;-3959;-2868;0;-4048;-4050
3257078;-3542;-4005;-3024;0;-4080;-3991
3258087;-3635;-4037;-3183;0;-4096;-4070
3259078;-3713;-4048;-3340;0;-4100;-3969
3260087;-3772;-4039;-3492;0;-4091;-3763
3261078;-3812;-4005;-3635;0;-4059;-3596
3262087;-3838;-3943;-3767;0;-4000;-3373
3263083;-3852;-3862;-3885;0;-3912;-3143
3264087;-3848;-3770;-3983;0;-3797;-3081
3265187;-3823;-3666;-4060;0;-3666;-3016
3266002;-3788;-3543;-4116;0;-3527;-2837
3267087;-3743;-3407;-4154;0;-3382;-2607
3268079;-3676;-3251;-4173;0;-3224;-2288
3269087;-3592;-3075;-4175;0;-3051;-2106
3270078;-3495;-2892;-4160;0;-2864;-1915
3271087;-3380;-2703;-4129;0;-2666;-1651
3272078;-3252;-2513;-4073;0;-2460;-1513
3273093;-3115;-2322;-3994;0;-2251;-1307
3274079;-2962;-2118;-3901;0;-2037;-933
3275113;-2793;-1891;-3798;0;-1812;-565
3276087;-2610;-1646;-3676;0;-1569;-284
3277079;-2416;-1391;-3534;0;-1309;4
3278087;-2209;-1127;-3379;0;-1037;332
3279078;-1984;-851;-3215;0;-750;737
3280087;-1744;-551;-3040;0;-446;1211
3281078;-1490;-224;-2859;0;-116;1711
3282087;-1218;132;-2671;0;242;2308
3283083;-924;535;-2477;0;641;3007
3284087;-608;981;-2276;0;1087;3703
3285078;-265;1456;-2064;0;1581;4311
3286091;102;1959;-1841;0;2117;4896
3287087;494;2499;-1601;0;2685;5547
3288078;913;3081;-1344;0;3282;6342
3289087;1349;3681;-1064;0;3905;6813
3290078;1791;4258;-743;0;4528;6818
3291087;2244;4818;-384;0;5119;7163
3292078;2712;5369;10;0;5666;7709
3293093;3190;5888;444;0;6176;8018
3294078;3669;6361;918;0;6649;8209
3295087;4176;6860;1403;0;7100;9519
3296078;4712;7405;1895;0;7583;10802
3297091;5244;7924;2417;0;8125;10769
3298087;5786;8447;2955;0;8697;11341
3299078;6369;9046;3484;0;9300;13079
3300087;6997;9755;3995;0;9989;14777
3301078;7782;10855;4414;0;10891;20223
3302087;8652;12173;4804;0;12155;22474
3303083;9434;13319;5291;0;13677;18861
3304087;10205;14434;5833;0;15136;18547
3305078;11001;15576;6417;0;16374;19644
3306087;11808;16634;7059;0;17420;20204
3307078;12613;17576;7773;0;18306;20384
3308092;13405;18450;8564;0;19039;20398
3309087;14168;19186;9436;0;19614;20233
3310078;14896;19692;10392;0;20026;19742
3311087;15599;19996;11414;0;20274;19543
3312078;16285;19982;12470;0;20390;20154
3313093;16944;19897;13540;0;20444;20697
3314078;17567;20051;14609;0;20491;20812
3315087;18152;20220;15651;0;20546;20913
3316078;18680;20353;16633;0;20619;21408
3317087;19156;20499;17530;0;20730;21926
3318078;19597;20645;18339;0;20883;21768
3319092;19990;20804;19047;0;21055;21746
3320087;20332;21036;19622;0;21239;22603
3321078;20630;21349;20057;0;21463;23297
3322087;20792;21711;20370;0;21750;23803
3323083;20944;22116;20565;0;22112;24940
3324087;21249;22587;20654;0;22572;26125
