Timestamp;scop_accx;scop_accy;scop_accz;scop_pitchspeed;scop_rollspeed;scop_yawspeed;scop_pitch;scop_roll;scop_yaw
489075;1897;1958;97843;64;-80;5;-9;-12;17081
490076;2112;1934;98201;59;-80;5;-9;-12;17081
491076;1897;1839;98559;56;-75;0;-9;-12;17081
492096;2256;1862;98703;56;-72;-2;-9;-12;17081
493076;2160;1982;98726;61;-70;-5;-9;-12;17081
494076;2328;2150;98559;64;-64;-10;-9;-12;17081
495077;2160;2030;98368;64;-64;-13;-9;-12;17081
496077;1777;2054;98177;59;-62;-13;-9;-12;17081
497078;1753;1982;98201;56;-59;-10;-9;-12;17081
498078;1849;2030;98535;54;-59;-10;-9;-12;17081
499079;1921;2150;98894;61;-59;-10;-9;-12;17080
500079;2208;2293;99061;75;-59;-8;-9;-12;17080
501075;2304;2054;98750;80;-62;-8;-9;-12;17080
502075;2734;1958;98010;80;-70;-10;-9;-12;17080
503090;2471;1886;97675;77;-75;-13;-9;-12;17080
504091;1203;1910;97962;72;-78;-10;-9;-12;17080
505075;1921;2222;98559;69;-78;0;-9;-12;17080
506077;1801;2245;98870;67;-78;2;-9;-12;17080
507077;1514;2437;98344;67;-78;5;-9;-12;17080
508079;2447;2341;98177;67;-80;5;-9;-12;17080
509080;2112;1910;98440;69;-88;0;-9;-12;17080
510076;1849;1839;98105;72;-91;0;-9;-12;17080
511076;1729;1743;97986;72;-86;-2;-9;-12;17080
512078;1418;1910;97747;72;-80;-8;-9;-12;17080
513079;2040;2150;97819;72;-78;-10;-9;-12;17080
514075;2088;2245;98488;72;-75;-13;-9;-12;17080
515091;2136;2269;98655;69;-70;-13;-9;-12;17080
516076;2352;2174;98368;72;-67;-5;-9;-12;17080
517078;2232;2102;97962;77;-67;0;-9;-12;17080
518079;2352;1767;97771;83;-67;0;-9;-12;17080
519075;1873;1886;97914;83;-67;-2;-9;-12;17080
520076;1705;2126;98416;80;-67;-2;-9;-12;17080
521077;1993;2509;98464;77;-72;0;-9;-12;17080
522078;1729;2676;98201;67;-78;2;-9;-12;17080
523079;1634;2222;98273;64;-83;5;-9;-12;17080
524079;2160;2174;98392;64;-86;7;-9;-12;17080
525080;1682;2198;98010;61;-91;10;-9;-12;17080
526092;1945;2174;97341;59;-91;13;-9;-13;17080
527077;2352;2222;97532;61;-83;10;-9;-13;17080
528077;1490;2126;98440;61;-75;7;-9;-13;17080
529078;1873;2269;99013;59;-75;7;-9;-13;17080
530078;1993;2126;99013;59;-75;10;-9;-13;17080
531080;1418;1910;98511;61;-78;15;-9;-13;17080
532075;1634;2078;97747;67;-78;18;-9;-13;17080
533076;1921;2030;97651;67;-75;13;-9;-13;17081
534076;2040;2293;98344;64;-70;10;-9;-13;17081
535077;2280;2557;98655;69;-62;15;-9;-13;17081
536093;2112;2150;98273;75;-57;15;-9;-12;17081
537078;1418;2006;98129;80;-51;13;-9;-12;17081
538078;1610;2006;98631;83;-49;10;-9;-12;17081
539079;2256;1767;98726;80;-51;2;-9;-12;17081
540080;2064;2006;97914;77;-51;2;-9;-12;17081
541075;2256;2198;97460;75;-54;5;-9;-12;17081
542076;2017;2174;98010;67;-57;2;-9;-12;17081
543077;1753;2126;99013;64;-62;0;-9;-12;17081
544077;2495;2174;99085;61;-70;5;-9;-11;17081
545078;1634;2078;98488;61;-72;7;-9;-11;17081
546078;1586;1886;98368;59;-75;7;-9;-11;17081
547093;2160;1767;98320;56;-78;2;-9;-11;17081
548078;1729;1791;98344;54;-78;0;-9;-12;17081
549078;2208;2150;98344;48;-78;5;-9;-12;17081
550079;1466;2365;98296;51;-75;10;-9;-12;17081
551079;1323;2413;98535;51;-72;13;-9;-12;17081
552076;2017;2413;99061;54;-70;7;-9;-12;17081
553076;1466;2102;99037;54;-70;5;-9;-11;17081
554078;1658;1934;98081;54;-70;0;-9;-11;17081
555078;1897;2006;97508;56;-72;-2;-9;-11;17081
556106;1705;1934;97723;59;-78;-2;-9;-11;17081
557091;1753;2174;98320;59;-80;2;-10;-11;17081
558076;1466;2174;98846;64;-78;5;-10;-12;17081
559077;1849;2102;99109;64;-78;5;-10;-12;17081
560078;1538;2293;98607;67;-80;5;-10;-12;17081
561078;1299;2126;97771;72;-80;5;-9;-12;17081
562079;2136;2198;97819;77;-80;2;-9;-12;17081
563079;1921;2198;97819;80;-83;2;-9;-12;17082
564075;2328;2078;97962;77;-86;2;-9;-12;17082
565075;2471;2222;98344;69;-88;5;-9;-12;17082
566076;1538;2126;98535;64;-96;2;-9;-12;17082
567076;2017;2341;98918;69;-102;-2;-9;-12;17082
568093;1801;2293;98631;75;-102;-5;-9;-12;17082
569079;1562;2245;98249;72;-99;-5;-9;-12;17081
570079;2232;2557;97747;69;-94;-2;-9;-12;17081
571076;1610;2413;97293;69;-91;0;-9;-12;17081
572077;1251;2317;97819;69;-91;0;-9;-13;17081
573079;1418;2078;98846;67;-94;-2;-9;-13;17081
574079;1562;2222;99300;64;-94;-5;-9;-13;17081
575075;1705;2652;98249;61;-94;-5;-9;-13;17081
576076;1849;2198;97078;59;-94;-10;-9;-13;17081
577078;1945;1886;97221;56;-88;-8;-9;-13;17081
578078;1729;2102;98153;56;-78;-5;-9;-13;17081
579093;2184;2389;98511;56;-75;0;-9;-13;17081
580079;2232;2389;98177;56;-75;2;-9;-13;17081
581079;1514;2365;98249;59;-78;5;-9;-13;17081
582076;1586;2533;98631;61;-80;5;-9;-13;17081
583077;1514;2485;98726;61;-83;2;-9;-13;17081
584078;2040;2365;98273;61;-88;2;-9;-13;17081
585079;2447;2365;97460;61;-91;5;-9;-13;17081
586075;1442;2317;97341;59;-94;10;-9;-13;17081
587076;1610;2581;98392;59;-88;7;-9;-13;17081
588076;1729;2557;99395;59;-80;5;-9;-13;17082
589076;1514;2676;99180;59;-72;2;-9;-13;17082
590093;1945;3035;98273;61;-70;0;-9;-13;17082
591077;1514;2581;97771;59;-70;-2;-9;-13;17082
592079;1586;1886;97819;59;-70;-5;-9;-13;17081
593079;2112;1599;98034;64;-70;-8;-9;-13;17081
594080;2328;2222;98416;69;-64;-10;-9;-13;17081
595080;2328;2724;98201;75;-64;-8;-9;-13;17081
596076;2064;2317;98105;75;-67;-5;-9;-13;17081
597076;1538;2030;98631;69;-70;-2;-9;-13;17081
598077;1682;2102;98511;67;-75;-5;-9;-13;17081
599077;2710;2150;97604;69;-83;-8;-9;-13;17081
600130;2160;2174;97365;72;-83;-8;-8;-13;17081
601077;1945;2030;97866;72;-78;-5;-8;-13;17081
602079;2471;2126;98798;72;-75;-5;-8;-13;17081
603075;1969;2509;99228;69;-75;-8;-8;-13;17081
604075;2064;2557;98655;64;-78;-8;-8;-13;17081
605076;2040;2198;98392;59;-80;-10;-8;-13;17081
606076;1945;2030;98368;54;-83;-10;-8;-13;17081
607077;2256;2198;98010;51;-83;-8;-8;-13;17081
608077;2256;2102;97651;51;-75;-8;-9;-13;17081
609079;1921;2174;98058;54;-64;-5;-9;-13;17081
610078;1825;2365;98607;51;-57;-5;-9;-13;17081
611089;1777;2365;98918;51;-54;-8;-9;-12;17081
612079;1538;2485;98583;51;-54;-10;-9;-12;17081
613075;1370;2006;97819;54;-59;-13;-9;-12;17081
614075;1490;1551;97651;56;-64;-16;-9;-12;17080
615076;2280;1886;97771;64;-67;-16;-9;-12;17080
616077;2112;1886;98177;75;-64;-13;-9;-12;17080
617078;1945;1982;98416;80;-59;-13;-9;-12;17080
618078;2208;2293;98559;80;-62;-16;-9;-12;17080
619079;1921;2293;98655;80;-64;-16;-9;-12;17080
620079;1945;2245;98416;75;-70;-13;-9;-12;17080
621075;1921;2293;97843;69;-75;-10;-9;-12;17080
622093;2088;2341;97651;64;-80;-10;-9;-12;17080
623077;2352;2126;98129;64;-83;-10;-9;-12;17080
624078;2112;1862;98368;64;-80;-10;-9;-12;17080
625078;1993;1910;98703;64;-75;-8;-9;-12;17080
626079;1897;1934;98822;64;-70;-2;-9;-12;17080
627079;1921;1910;98249;64;-67;0;-9;-12;17080
628075;2017;2174;97651;64;-70;-2;-9;-12;17080
629075;1897;2198;97580;67;-67;-2;-9;-12;17080
630076;2328;2150;97890;67;-62;-2;-9;-12;17080
631076;2352;2126;98464;69;-57;-5;-9;-12;17080
632079;1825;2102;98822;75;-59;-8;-9;-12;17079
633091;1705;2126;98726;75;-59;-2;-9;-12;17079
634075;1873;1982;98416;72;-62;2;-9;-12;17079
635077;2352;1982;98320;72;-62;7;-9;-11;17080
636078;2352;1886;97962;75;-59;10;-9;-11;17080
637080;2088;1958;97460;75;-59;10;-9;-11;17080
638075;2423;2293;98081;77;-62;10;-8;-11;17080
639077;2280;2198;98965;77;-67;10;-8;-11;17080
640077;1777;2245;99085;72;-72;7;-8;-11;17080
641079;1801;2078;98583;72;-78;7;-8;-11;17080
642080;1323;1743;97938;72;-86;13;-8;-11;17080
643089;1705;2054;97699;67;-91;10;-8;-11;17080
644079;2352;2245;97914;61;-94;5;-8;-12;17080
645075;2088;2293;98368;51;-94;0;-9;-12;17080
646076;2208;2078;98368;43;-94;0;-9;-12;17080
647077;2423;1719;98296;40;-91;2;-9;-12;17080
648078;1849;1934;98440;43;-86;7;-9;-12;17080
649079;1490;2174;98296;40;-80;10;-9;-12;17080
650080;2017;2222;98129;46;-80;10;-9;-12;17080
651076;1921;2317;98129;51;-80;2;-9;-12;17080
652077;1394;2245;98081;59;-80;0;-9;-12;17080
653092;1993;2150;98320;64;-75;2;-9;-12;17080
654076;2256;1791;98822;69;-70;5;-9;-12;17080
655076;1777;1767;98750;77;-70;2;-9;-12;17080
656077;1729;2078;98034;80;-70;0;-9;-12;17080
657077;1538;1839;97866;80;-75;0;-9;-12;17080
658078;1873;1767;98392;83;-75;7;-9;-12;17080
659078;2710;1958;98511;83;-75;13;-9;-12;17080
660079;2615;1910;98296;85;-78;15;-9;-12;17080
661079;2567;1910;98296;85;-78;15;-9;-12;17081
662076;2088;2030;98535;77;-75;15;-9;-12;17081
663076;1562;2174;98870;77;-75;15;-9;-12;17081
664088;1945;2198;98058;72;-70;2;-9;-12;17081
665078;1825;2293;98058;72;-70;2;-9;-12;17081
666079;1897;2341;98129;67;-59;10;-9;-12;17081
667079;2112;2030;98129;67;-59;10;-9;-12;17081
668075;1969;1815;98559;69;-57;2;-9;-12;17081
669075;2543;1791;97795;69;-59;0;-9;-12;17081
670076;2495;1934;97843;72;-62;2;-9;-12;17081
671076;1466;1934;97866;75;-62;0;-9;-12;17081
672078;1658;2006;97890;75;-64;-2;-9;-12;17081
673078;2136;2078;98225;80;-67;-5;-9;-12;17081
674093;2854;2222;98129;80;-72;-5;-9;-12;17081
675078;3141;2341;98225;77;-75;-2;-9;-12;17081
676079;2040;2174;98320;75;-78;-2;-8;-12;17081
677080;1777;1839;98105;75;-83;-5;-8;-12;17081
678080;1658;1695;98010;72;-83;-8;-8;-12;17081
679075;1418;1839;97819;69;-80;-10;-8;-12;17081
680075;2447;2030;97890;72;-75;-10;-8;-12;17081
681076;2328;2269;98249;69;-72;-8;-8;-12;17081
682077;2040;2245;98368;64;-72;-5;-8;-12;17081
683079;2256;2222;98535;59;-72;-5;-8;-12;17081
684078;1921;2317;98655;56;-72;-10;-9;-12;17080
685091;1969;2341;98105;54;-70;-10;-9;-12;17080
686080;1849;1815;97962;54;-67;-5;-9;-12;17080
687076;1921;1886;98058;59;-62;-2;-9;-12;17080
688076;2112;2126;98296;64;-57;0;-9;-12;17080
689077;2208;1743;98655;69;-57;-2;-9;-12;17080
690077;2519;1839;98511;72;-57;-2;-9;-12;17080
691079;2543;2030;98225;77;-54;-5;-9;-12;17080
692079;2232;2317;98153;77;-54;-5;-9;-12;17080
693075;1705;2293;98153;77;-54;-5;-9;-12;17080
694075;1729;2030;98034;80;-54;-5;-9;-12;17080
695076;2088;2030;97986;80;-57;-8;-9;-12;17080
696091;2280;2317;98249;80;-62;-8;-9;-11;17080
697075;2543;2293;98607;75;-67;-8;-9;-11;17080
698076;2375;2174;98703;75;-70;-10;-9;-11;17080
699076;1753;2078;98679;77;-72;-10;-9;-11;17080
700078;1825;2030;98177;77;-72;-5;-8;-11;17080
701079;2184;2102;97723;77;-78;2;-8;-11;17080
702075;2112;2054;98081;77;-75;7;-8;-12;17080
703076;2280;2317;98750;75;-67;10;-8;-12;17080
704077;2184;2389;98416;72;-62;7;-8;-11;17080
705077;2136;2150;98249;69;-62;2;-8;-11;17080
706089;2256;1862;98631;67;-62;0;-8;-11;17080
707078;1682;1671;98535;67;-59;0;-8;-11;17080
708079;1586;1862;98416;69;-54;0;-8;-11;17080
709075;2256;2054;98177;69;-54;2;-8;-11;17080
710076;2471;1934;98129;72;-54;5;-8;-11;17080
711077;2543;1982;98344;72;-51;5;-8;-11;17080
712078;2543;1982;98918;69;-51;5;-8;-11;17080
713075;2136;1934;99180;61;-54;2;-8;-11;17080
714075;2112;2293;98344;61;-59;0;-8;-11;17080
715077;1945;2245;97795;61;-67;-5;-8;-11;17080
716077;1873;1910;98105;61;-70;-5;-9;-11;17080
717089;1777;1839;98440;67;-70;0;-9;-11;17080
718079;2017;1815;98870;72;-67;2;-9;-11;17080
719080;2734;1982;99061;72;-70;2;-9;-11;17080
720079;2280;1958;98798;75;-72;0;-9;-11;17080
721080;1873;1862;98535;75;-75;2;-9;-11;17080
722075;1825;1862;98249;72;-72;7;-9;-11;17080
723076;1705;1647;97795;69;-72;13;-9;-11;17080
724076;2040;1503;97628;67;-70;15;-9;-11;17080
725077;2399;1408;97723;72;-67;15;-9;-11;17080
726077;2017;1862;98249;77;-62;10;-9;-11;17080
727079;1969;1958;98918;77;-57;5;-9;-11;17081
728090;2304;1886;98631;83;-62;2;-9;-11;17081
729079;1945;2126;98225;83;-64;10;-8;-11;17081
730075;1801;2054;97938;80;-64;13;-8;-11;17081
731075;1466;2006;97914;75;-59;7;-8;-11;17081
732077;1418;1695;98344;72;-59;2;-8;-10;17081
733077;2280;1839;98750;72;-62;2;-8;-10;17081
734079;2256;1815;98918;72;-64;5;-8;-10;17081
735079;2423;1623;98798;69;-70;10;-8;-10;17081
736080;2304;1575;98296;61;-75;15;-8;-10;17081
737079;1825;1240;97628;61;-80;13;-8;-10;17081
738091;1945;1073;97413;61;-86;7;-9;-11;17081
739075;1753;1432;97604;61;-88;5;-9;-11;17081
740076;1993;1767;98583;64;-86;5;-9;-11;17081
741076;2375;1886;98894;64;-83;2;-9;-11;17081
742078;2567;1982;98273;64;-80;0;-9;-11;17081
743078;2160;1910;97675;61;-78;0;-9;-11;17081
744079;1705;2102;97532;56;-78;0;-9;-11;17081
745079;1490;1910;97962;59;-80;2;-9;-11;17081
746075;1418;1599;98058;64;-78;2;-9;-11;17081
747075;2040;1695;98129;67;-75;0;-9;-11;17081
748076;2112;1886;98511;64;-72;0;-9;-11;17081
749114;2399;2245;98631;64;-72;-2;-9;-11;17081
750077;2639;2245;98058;64;-72;-8;-9;-12;17081
751078;1634;1743;97628;72;-70;-13;-9;-12;17081
752079;1777;1695;97795;75;-67;-13;-9;-12;17081
753079;2112;2222;98105;80;-67;-10;-9;-12;17081
754075;2088;2222;98392;83;-70;-5;-9;-12;17081
755075;2663;2102;98535;80;-75;-5;-9;-12;17081
756092;2519;2150;98201;75;-78;-5;-9;-12;17081
757075;2040;1743;98105;64;-78;-8;-9;-12;17081
758076;2208;1791;97819;56;-80;-8;-9;-12;17081
759190;1897;1695;97484;56;-86;-2;-9;-12;17081
760078;1897;1695;97890;61;-88;5;-10;-12;17081
761079;2112;2030;98440;69;-86;2;-10;-12;17081
762075;1466;1958;98918;69;-83;-5;-10;-12;17081
763075;2112;1958;98726;69;-75;-8;-10;-12;17081
764076;2208;2126;98177;69;-75;-2;-10;-12;17081
765076;1945;2102;97962;72;-75;0;-10;-12;17081
766078;2017;1886;98344;77;-72;0;-10;-12;17081
767079;1466;1719;98559;85;-70;-2;-10;-12;17081
768075;1777;1934;98368;91;-67;-2;-9;-12;17081
769076;2160;2030;98320;88;-64;0;-9;-12;17081
770091;1897;1934;98583;85;-59;0;-9;-12;17081
771076;2758;2078;99013;83;-59;0;-9;-12;17081
772078;2423;2006;98750;83;-62;2;-9;-12;17081
773079;1418;1839;98010;88;-72;2;-9;-12;17081
774075;1993;1767;97866;88;-80;2;-9;-12;17081
775076;2399;1671;98177;88;-83;7;-9;-12;17081
776077;2328;1743;98511;83;-83;7;-9;-12;17081
777078;2663;2006;98464;80;-80;7;-9;-12;17081
778080;2758;2030;97890;77;-78;5;-9;-13;17081
779075;2399;2030;97723;72;-78;7;-9;-13;17081
780077;1897;2245;98225;64;-78;13;-9;-13;17081
781089;1155;2030;98201;59;-72;10;-9;-13;17081
782093;1466;1982;97723;61;-70;7;-9;-13;17081
783077;2040;2269;97866;59;-67;5;-9;-13;17081
784078;2136;2126;98440;51;-59;5;-9;-13;17081
785078;2304;1958;98941;48;-54;7;-9;-13;17081
786079;2040;1934;98535;48;-57;10;-9;-13;17081
787078;1921;2293;97604;48;-59;7;-9;-12;17081
788080;1418;2389;97556;48;-59;2;-9;-12;17081
789079;964;1910;98320;51;-57;-2;-10;-12;17081
790075;1753;1695;98535;59;-57;-2;-10;-12;17081
791075;2160;1671;98296;67;-59;-2;-10;-12;17081
792077;2615;1958;98392;67;-62;-2;-10;-12;17081
793088;2208;2222;98822;69;-67;-5;-10;-12;17081
794092;1179;1791;98870;69;-72;-5;-10;-12;17081
795076;1777;1623;97914;72;-78;-5;-10;-12;17081
796077;1825;1862;97651;72;-78;-5;-10;-12;17081
797077;1873;1982;98129;64;-75;0;-10;-12;17081
798078;2495;1982;98320;59;-70;2;-10;-12;17081
799078;2136;1791;98655;59;-64;2;-10;-12;17081
800079;2519;2126;98559;61;-64;-2;-10;-12;17081
801079;2136;2485;98105;64;-64;-5;-10;-12;17081
802075;1323;2317;97986;64;-64;-2;-10;-12;17081
803075;1658;2222;97938;64;-67;0;-10;-12;17081
804076;1466;2054;97747;69;-64;-5;-10;-12;17081
805091;1873;2222;98081;69;-62;-8;-10;-12;17081
806075;2375;2413;98726;72;-62;-8;-10;-12;17081
807077;2064;1958;99133;75;-64;-2;-10;-12;17081
808077;2184;1862;98679;75;-70;0;-10;-12;17081
809078;2040;2222;97819;72;-70;0;-10;-12;17081
810078;1777;2102;97556;67;-72;-2;-10;-12;17081
811079;2208;1862;97843;64;-70;-2;-10;-12;17081
812080;1921;2150;98129;67;-72;0;-10;-12;17081
813075;1753;2150;98368;72;-75;5;-10;-12;17081
814075;2710;2174;98344;75;-78;5;-10;-12;17081
815088;2304;1862;98296;77;-78;5;-10;-12;17081
816078;1538;1791;98440;75;-72;2;-10;-12;17081
817079;1682;2150;97866;72;-70;0;-10;-12;17081
818079;1705;2126;97628;67;-70;0;-10;-12;17081
819075;1993;2389;97962;64;-70;-5;-10;-12;17081
820075;2184;2557;98655;64;-70;-2;-10;-12;17081
821076;2040;2054;98822;64;-70;-2;-10;-12;17081
822076;2543;2054;98225;67;-70;-2;-10;-12;17081
823078;2160;2389;97747;69;-72;-2;-10;-12;17081
824077;1682;2102;97771;69;-78;-5;-10;-12;17081
825088;1897;2030;98416;67;-80;-5;-10;-12;17081
826078;1418;1934;98679;72;-83;-8;-10;-12;17081
827079;1993;1862;98583;75;-80;-8;-10;-12;17081
828079;2447;2222;98511;77;-72;-2;-10;-12;17081
829080;1753;2126;98535;77;-70;0;-10;-12;17081
830080;1490;1839;98249;77;-75;-5;-9;-12;17081
831076;1682;2126;97962;77;-80;-13;-9;-12;17081
832078;1753;2174;97890;77;-80;-18;-9;-12;17080
833079;2328;2174;97986;72;-78;-16;-9;-12;17080
834080;2040;1958;98392;67;-78;-8;-9;-12;17080
835085;1705;1958;98488;64;-78;-2;-9;-12;17080
836089;2040;2341;98034;61;-80;-5;-9;-12;17080
837079;1610;2413;97866;54;-83;-10;-9;-12;17080
838075;1729;2198;98153;48;-86;-10;-9;-12;17080
839076;1753;2126;98105;46;-86;-8;-10;-12;17080
840077;1490;2269;97866;51;-83;-8;-10;-12;17080
841078;1705;2389;97938;56;-80;-10;-10;-12;17080
842075;1753;2341;98344;59;-75;-8;-10;-12;17080
843075;1682;2317;98583;59;-75;-8;-10;-12;17080
844077;1921;2485;98440;56;-75;-8;-10;-12;17080
845077;1921;2485;98058;54;-72;-8;-10;-12;17080
846079;1682;2509;97843;56;-72;-8;-10;-12;17080
847090;1634;2126;98273;61;-78;-8;-10;-12;17080
848080;1682;2126;98583;64;-86;-5;-10;-12;17080
849076;1945;2006;98296;64;-91;-5;-10;-12;17080
850076;2208;2293;97986;67;-88;-8;-10;-12;17080
851076;2136;2461;97843;69;-86;-8;-10;-12;17080
852076;2280;2293;97914;72;-86;-5;-10;-12;17079
853078;2280;2437;97843;72;-88;0;-10;-12;17079
854079;2136;2628;97604;69;-91;2;-10;-13;17079
855080;2423;2413;97962;64;-94;0;-10;-13;17079
856079;1897;2341;98559;61;-91;-5;-10;-13;17079
857075;1442;2605;98750;64;-86;-8;-10;-13;17079
858075;1969;2509;98392;67;-80;-5;-10;-13;17079
859089;1993;2461;98081;69;-80;0;-10;-13;17079
860078;2184;2461;98034;69;-83;2;-10;-13;17079
861079;1993;2341;97651;72;-83;2;-9;-13;17079
862080;1682;1934;97556;72;-83;2;-9;-13;17079
863076;1849;2102;97938;69;-80;5;-9;-13;17079
864075;1921;2365;98464;69;-72;2;-9;-13;17079
865077;1921;2222;98679;64;-70;0;-9;-13;17079
866077;1873;1982;98440;64;-67;-5;-9;-13;17079
867078;1897;2317;98464;69;-70;-2;-9;-13;17079
868078;1969;2389;98273;72;-72;2;-9;-13;17079
869079;1873;2365;97938;72;-67;10;-9;-13;17079
870093;1490;2365;98368;72;-64;10;-9;-13;17080
871077;1705;2509;98416;72;-70;13;-9;-13;17080
872078;2304;2365;98344;67;-75;13;-9;-13;17080
873078;2352;2006;98535;64;-78;10;-9;-13;17080
874079;1921;1934;98607;64;-83;7;-9;-13;17080
875079;1682;2006;98296;67;-88;7;-9;-13;17080
876075;2040;1910;97628;67;-94;10;-9;-13;17080
877075;1969;1934;97675;61;-91;10;-9;-13;17080
878076;1658;1958;97962;56;-83;10;-9;-13;17080
879076;2088;1886;98225;54;-78;13;-9;-13;17080
880077;2040;2150;98058;54;-78;13;-9;-13;17080
881090;1849;2293;97317;56;-80;13;-9;-13;17080
882079;1682;2293;97747;54;-78;13;-9;-13;17080
883076;1394;1982;98416;54;-72;13;-9;-13;17080
884075;1466;1958;98225;56;-67;10;-9;-13;17080
885077;1969;1958;98129;56;-64;10;-9;-13;17080
886076;2208;2317;98273;59;-67;10;-9;-13;17081
887078;1562;2269;98989;61;-70;10;-9;-13;17081
888077;1538;2198;99348;69;-70;5;-9;-13;17081
889079;1705;2365;98416;75;-75;2;-9;-13;17081
890079;1634;2198;97675;83;-83;0;-9;-13;17081
891080;1849;2006;97795;85;-83;2;-9;-13;17081
892090;1729;1982;98153;88;-80;7;-9;-13;17081
893080;2112;1839;98511;85;-75;10;-9;-13;17081
894076;2328;2269;98153;83;-75;13;-9;-13;17081
895075;2160;2892;98034;80;-80;13;-9;-13;17081
896077;2352;2772;98320;80;-78;15;-9;-13;17081
897077;1873;2006;98249;77;-70;18;-9;-13;17081
898079;1610;1599;97962;77;-62;21;-8;-13;17081
899079;2208;1958;97675;75;-54;26;-8;-13;17081
900076;2136;2150;98153;75;-49;26;-8;-13;17081
901076;2208;2222;98583;69;-49;23;-8;-12;17082
902093;2112;2078;98918;67;-54;15;-8;-12;17082
903077;2064;2150;98918;69;-59;7;-8;-12;17082
904079;1945;2078;98296;69;-62;7;-8;-12;17082
905080;1897;2174;97938;67;-62;5;-8;-12;17082
906076;2184;2150;98153;64;-62;2;-8;-12;17082
907076;1921;1671;98225;61;-62;2;-8;-12;17082
908078;2543;1982;98058;59;-59;5;-8;-12;17082
909079;2208;2102;98488;54;-62;7;-8;-12;17082
910075;1801;2222;98774;54;-64;10;-8;-12;17082
911075;2256;2054;98607;59;-72;10;-9;-12;17082
912078;1945;1695;98153;61;-78;7;-9;-12;17082
913089;2040;1958;97628;64;-78;5;-9;-12;17082
914075;1825;1958;97604;64;-75;5;-9;-12;17082
915075;2136;1839;98296;59;-75;2;-9;-12;17082
916076;2495;1886;98894;51;-78;2;-9;-12;17082
917075;1538;1958;98822;48;-80;-2;-9;-12;17082
918076;2017;2509;98511;54;-80;-8;-9;-12;17082
919076;1753;2461;97819;59;-80;-10;-9;-12;17082
920077;1251;2150;97460;61;-78;-13;-9;-12;17082
921078;2088;2150;97651;64;-75;-16;-9;-12;17082
922079;2017;1767;98320;64;-70;-24;-9;-12;17082
923094;2136;1815;98535;61;-64;-26;-9;-12;17082
924088;2088;1815;98273;61;-59;-29;-9;-12;17082
925078;1969;2126;98535;64;-62;-26;-9;-12;17081
926079;2112;2317;98344;69;-64;-24;-9;-12;17081
927079;2017;2245;97890;75;-70;-21;-9;-12;17081
928080;2375;2126;97747;80;-72;-18;-9;-12;17081
929080;2495;1910;97962;83;-78;-16;-9;-12;17081
930076;2471;1982;98464;85;-80;-16;-9;-12;17081
931075;2375;2365;98965;83;-78;-16;-9;-12;17081
932078;1729;2533;99013;77;-72;-18;-9;-12;17081
933078;1993;2317;98679;75;-75;-16;-9;-12;17081
934092;2088;2102;97843;75;-78;-13;-9;-12;17080
935077;1705;2126;97221;77;-78;-8;-9;-12;17080
936078;1993;1839;97771;80;-78;-5;-9;-12;17080
937079;2256;1599;98703;77;-72;-8;-9;-12;17080
938079;2375;1958;98750;69;-67;-10;-9;-12;17080
939080;2136;2198;98559;67;-59;-10;-9;-12;17080
940075;1825;2198;98583;67;-57;-10;-9;-12;17080
941076;1921;2126;98201;67;-57;-13;-9;-12;17080
942076;1610;1767;98177;69;-57;-13;-9;-12;17080
943078;1610;1527;97914;77;-57;-10;-9;-12;17080
944078;2352;1982;97556;77;-62;-5;-9;-12;17080
945089;2399;1934;97914;72;-64;0;-9;-12;17080
946079;2399;1934;98225;67;-62;5;-9;-12;17080
947080;2208;2126;98416;64;-54;7;-9;-12;17080
948080;1969;2437;98296;67;-57;5;-9;-11;17080
949075;2160;2748;97699;72;-62;5;-9;-11;17080
950075;2232;2102;97651;69;-70;7;-9;-11;17080
951077;2423;1456;98296;67;-70;7;-9;-11;17080
952078;2687;1503;98631;64;-70;13;-9;-11;17080
953079;2734;1791;98344;67;-72;15;-9;-11;17080
954079;2687;2222;98081;67;-72;13;-9;-11;17080
955080;1993;2054;98511;64;-72;7;-9;-11;17080
956090;1634;1862;98822;61;-70;2;-9;-11;17080
957075;1514;1862;98416;64;-67;0;-9;-11;17080
958075;2040;1479;97699;69;-64;-5;-9;-11;17080
959076;2567;1815;97556;75;-59;-8;-9;-11;17080
960076;1969;1958;98631;69;-57;-10;-9;-11;17080
961078;2160;1743;99539;69;-57;-10;-9;-11;17080
962080;2399;1839;98941;77;-59;-13;-9;-11;17080
963076;2232;2365;97484;80;-59;-10;-9;-11;17080
964076;1993;2461;97198;77;-62;0;-9;-11;17080
965078;1562;1886;98320;75;-64;0;-9;-11;17080
966095;2304;2006;98655;77;-70;2;-9;-11;17080
967090;3045;2078;97843;77;-70;7;-9;-11;17080
968075;2615;2078;97628;77;-75;15;-9;-11;17080
969077;2495;1934;98392;75;-80;15;-9;-11;17080
970078;1777;1503;99037;75;-88;13;-9;-11;17080
971079;1538;2030;98750;80;-91;10;-9;-11;17080
972075;2017;2030;97819;85;-91;7;-9;-12;17080
973077;2423;2102;97675;85;-83;5;-9;-12;17080
974077;2471;1839;98655;80;-75;2;-9;-12;17080
975079;2352;1839;99109;80;-72;2;-9;-12;17080
976079;2495;1839;98320;83;-72;-2;-9;-12;17080
977076;2328;2174;97723;83;-72;-2;-9;-12;17080
