Timestamp;scop_ax_x;scop_ax_y;scop_ax_z;scop_pitch;scop_pitchspeed;scop_roll;scop_rollspeed;scop_yaw;scop_yawspeed
25834093;20;125;-1492;-1;-92;0;-41;1166;-6
25835077;21;125;-1492;-1;-92;0;-41;1166;-6
25836075;22;125;-1492;-1;-92;0;-44;1166;-6
25837076;22;125;-1492;-1;-94;0;-39;1166;-4
25838076;22;125;-1492;-1;-102;0;-33;1166;-1
25839076;23;125;-1491;-1;-108;0;-31;1166;1
25840075;22;125;-1491;-1;-108;0;-36;1166;1
25841076;22;125;-1491;-1;-108;0;-44;1166;1
25842075;22;125;-1491;-1;-105;0;-47;1166;-1
25843076;22;125;-1491;-1;-105;0;-44;1166;-4
25844093;23;125;-1491;-1;-108;0;-41;1166;-1
25845077;24;125;-1491;-1;-110;0;-44;1166;-4
25846075;25;125;-1491;-1;-110;0;-44;1166;-9
25847076;25;125;-1491;-1;-110;0;-44;1166;-4
25848080;26;125;-1492;-1;-113;0;-41;1166;-1
25849079;26;125;-1492;-1;-110;0;-44;1166;-1
25850078;27;125;-1493;-1;-108;0;-47;1166;-1
25851079;28;125;-1493;-1;-105;0;-47;1166;-1
25852075;28;125;-1493;-1;-102;0;-39;1166;-4
25853076;28;125;-1493;-1;-100;0;-31;1166;-4
25854093;29;125;-1493;-1;-94;0;-33;1166;-4
25855076;30;125;-1493;-1;-94;0;-39;1166;1
25856080;30;125;-1494;-1;-97;0;-39;1166;3
25857079;29;126;-1494;-1;-97;0;-36;1166;1
25858080;28;126;-1494;-1;-94;0;-39;1166;-4
25859079;29;126;-1495;-1;-89;0;-44;1166;-6
25860080;28;126;-1495;-1;-86;0;-39;1166;-6
25861079;29;126;-1495;-1;-84;0;-23;1166;1
25862080;29;126;-1494;-1;-81;0;-15;1166;9
25863080;29;126;-1494;-1;-78;0;-17;1166;14
25864093;28;127;-1494;-1;-76;0;-25;1166;14
25865076;28;127;-1494;-1;-78;0;-25;1166;9
25866080;28;127;-1494;-1;-84;0;-25;1166;3
25867079;28;127;-1493;-1;-86;0;-25;1166;3
25868080;28;127;-1493;-1;-89;0;-25;1166;3
25869079;28;127;-1492;-1;-92;0;-28;1166;6
25870080;27;128;-1492;-1;-94;0;-28;1166;6
25871079;27;128;-1492;-1;-100;0;-25;1166;6
25872080;26;128;-1492;-1;-100;0;-20;1166;6
25873080;26;128;-1492;-1;-97;0;-17;1166;6
25874078;26;128;-1492;-1;-92;0;-17;1166;3
25875093;25;127;-1492;-1;-92;0;-17;1166;3
25876076;25;127;-1492;-1;-94;0;-20;1166;6
25877080;24;127;-1492;-1;-92;0;-23;1166;3
25878079;25;127;-1492;-1;-94;0;-25;1166;-1
25879080;26;127;-1492;-1;-94;0;-28;1166;-6
25880079;26;127;-1492;-1;-94;0;-28;1166;-4
25881080;26;127;-1492;-1;-92;0;-20;1166;1
25882079;25;128;-1492;-1;-92;0;-15;1166;1
25883075;25;128;-1493;-1;-92;0;-17;1166;1
25884075;25;128;-1493;-1;-94;0;-23;1166;-1
25885080;24;128;-1493;-1;-97;0;-23;1166;1
25886093;24;127;-1493;-1;-102;0;-20;1166;1
25887076;24;127;-1493;-1;-105;0;-20;1166;3
25888080;24;128;-1493;-1;-108;0;-17;1166;9
25889079;24;128;-1493;-1;-108;0;-17;1166;17
25890080;23;128;-1492;-1;-102;0;-17;1166;17
25891079;23;128;-1492;-1;-100;0;-17;1166;11
25892080;23;128;-1492;-1;-100;0;-17;1166;9
25893079;23;128;-1492;-1;-97;0;-20;1166;11
25894078;23;128;-1492;-1;-97;0;-23;1166;14
25895078;23;128;-1492;-1;-102;0;-25;1166;14
25896093;23;128;-1491;-1;-105;0;-36;1166;11
25897077;24;128;-1491;-1;-102;0;-41;1166;6
25898080;25;128;-1491;-1;-97;0;-39;1166;1
25899079;25;127;-1491;-1;-97;0;-33;1166;3
25900078;25;127;-1491;-1;-97;0;-28;1166;6
25901079;25;127;-1491;-1;-92;0;-31;1166;6
25902080;25;127;-1491;-1;-86;0;-41;1166;1
25903075;25;126;-1491;-1;-86;0;-44;1166;-4
25904075;26;126;-1492;-1;-81;0;-44;1166;-1
25905076;26;126;-1492;-1;-76;0;-44;1166;-1
25906093;26;126;-1492;-1;-76;0;-44;1166;-1
25907077;26;126;-1492;-1;-81;0;-41;1166;-1
25908075;25;126;-1492;-1;-89;0;-39;1166;1
25909076;25;126;-1492;-1;-97;0;-33;1166;3
25910075;25;126;-1492;-1;-100;0;-33;1166;3
25911076;25;126;-1492;-1;-100;0;-33;1166;1
25912080;26;126;-1492;-1;-97;0;-36;1166;-1
25913080;26;127;-1492;-1;-102;0;-41;1166;1
25914078;26;127;-1492;-1;-108;0;-47;1166;6
25915079;26;127;-1492;-1;-102;0;-44;1166;6
25916152;26;127;-1493;-1;-100;0;-41;1166;3
25917077;26;127;-1493;-1;-100;0;-39;1166;-1
25918080;25;127;-1492;-1;-100;0;-41;1166;-6
25919079;24;127;-1492;-1;-97;0;-47;1166;-12
25920079;24;127;-1492;-1;-89;0;-49;1166;-12
25921079;24;127;-1491;-1;-84;0;-49;1166;-9
25922080;23;127;-1491;-1;-84;0;-44;1166;-4
25923079;22;127;-1491;-1;-86;0;-44;1166;-1
25924078;21;127;-1491;-1;-86;0;-44;1166;-1
25925078;21;127;-1491;-1;-86;0;-47;1166;-4
25926076;19;127;-1491;-1;-81;0;-49;1166;-1
25927095;19;127;-1491;-1;-84;0;-49;1166;3
25928078;18;127;-1491;-1;-94;0;-49;1166;11
25929080;19;127;-1491;-1;-100;0;-47;1166;14
25930079;18;127;-1491;-1;-102;0;-44;1166;14
25931080;19;127;-1491;-1;-102;0;-39;1166;11
25932079;18;126;-1491;-1;-105;0;-33;1166;6
25933075;17;126;-1492;-1;-105;0;-28;1166;1
25934075;16;126;-1492;-1;-102;0;-23;1166;-4
25935080;15;126;-1492;-1;-100;0;-23;1166;-9
25936079;15;126;-1493;-1;-97;0;-25;1166;-12
25937080;15;126;-1493;-1;-94;0;-31;1166;-12
25938095;16;126;-1493;-1;-86;0;-33;1166;-6
25939095;17;127;-1494;-1;-84;0;-36;1166;-4
25940078;17;127;-1494;-1;-84;0;-36;1166;-1
25941080;17;127;-1494;-1;-84;0;-36;1166;-1
25942079;17;127;-1494;-1;-86;0;-36;1166;-4
25943075;18;127;-1494;-1;-89;0;-36;1166;-4
25944075;19;127;-1494;-1;-92;0;-33;1166;-4
25945080;20;127;-1494;-1;-97;0;-36;1166;-4
25946079;20;127;-1494;-1;-100;0;-36;1166;-4
25947080;20;127;-1494;-1;-97;0;-39;1166;-1
25948079;20;127;-1494;-1;-97;0;-39;1166;1
25949105;20;128;-1494;-1;-97;0;-36;1166;-4
25950095;19;128;-1494;-1;-97;0;-28;1166;-6
25951078;19;128;-1494;-1;-100;0;-23;1166;-6
25952080;18;128;-1494;-1;-102;0;-23;1166;-6
25953079;18;128;-1494;-1;-100;0;-23;1166;-9
25954078;18;128;-1494;-1;-94;0;-25;1166;-12
25955078;19;128;-1494;-1;-97;0;-23;1166;-6
25956080;19;128;-1494;-1;-97;0;-25;1166;-1
25957079;19;128;-1494;-1;-92;0;-33;1166;3
25958080;19;128;-1494;-1;-89;0;-41;1166;1
25959079;19;128;-1494;-1;-92;0;-41;1166;-1
25960097;19;128;-1494;-1;-92;0;-39;1166;-4
25961093;19;128;-1494;-1;-89;0;-39;1166;-9
25962077;21;128;-1494;-1;-86;0;-41;1166;-17
25963075;22;128;-1494;-1;-86;0;-39;1166;-22
25964075;22;128;-1494;-1;-89;0;-36;1166;-20
25965080;22;128;-1494;-1;-92;0;-36;1166;-20
25966079;23;128;-1494;-1;-94;0;-41;1166;-17
25967078;24;128;-1494;-1;-97;0;-39;1166;-12
25968079;24;128;-1493;-1;-100;0;-33;1166;-6
25969080;25;128;-1493;-1;-105;0;-28;1166;-6
25970079;26;127;-1493;-1;-113;0;-28;1166;-4
25971093;27;127;-1494;-1;-116;0;-28;1166;-1
25972077;27;127;-1494;-1;-116;0;-28;1166;1
25973076;27;127;-1494;-1;-118;0;-25;1166;-4
25974076;27;127;-1494;-1;-118;0;-25;1166;-12
25975080;28;127;-1494;-1;-113;0;-25;1166;-12
25976079;28;127;-1494;-1;-102;0;-31;1166;-12
25977078;28;126;-1494;-1;-92;0;-33;1166;-6
25978079;27;126;-1494;-1;-86;0;-36;1166;-4
25979080;27;126;-1494;-1;-78;0;-33;1166;-1
25980079;27;126;-1494;-1;-73;0;-33;1166;-1
25981078;26;126;-1494;-1;-70;0;-33;1166;1
25982099;26;126;-1495;-1;-70;0;-33;1166;-1
25983078;25;126;-1495;-1;-73;0;-33;1166;-1
25984079;24;126;-1495;-1;-78;0;-33;1166;-1
25985079;24;126;-1495;-1;-84;0;-33;1166;-4
25986079;24;126;-1495;-1;-81;0;-36;1166;-4
25987079;23;126;-1495;-1;-78;0;-36;1166;-4
25988080;23;126;-1495;-1;-76;0;-36;1166;1
25989079;23;126;-1494;-1;-76;0;-36;1166;6
25990080;23;126;-1494;-1;-78;0;-36;1166;1
25991079;22;126;-1494;-1;-84;0;-36;1166;-4
25992099;22;126;-1493;-1;-89;0;-39;1166;-6
25993077;21;126;-1493;-1;-94;0;-41;1166;-1
25994080;21;126;-1493;-1;-97;0;-41;1166;3
25995079;21;126;-1493;-1;-94;0;-41;1166;6
25996080;21;126;-1493;-1;-89;0;-41;1166;9
25997079;20;126;-1493;-1;-89;0;-39;1166;11
25998080;20;126;-1493;-1;-94;0;-39;1166;11
25999079;21;126;-1493;-1;-97;0;-47;1166;14
26000080;20;126;-1493;-1;-89;0;-52;1166;17
26001079;20;126;-1493;-1;-89;0;-52;1166;17
26002098;20;126;-1493;-1;-89;0;-47;1166;14
26003077;20;126;-1493;-1;-84;0;-44;1166;9
26004080;20;127;-1494;-1;-84;0;-49;1166;3
26005079;20;127;-1494;-1;-92;0;-55;1166;1
26006080;21;127;-1494;-1;-102;0;-49;1166;-1
26007079;21;127;-1495;-1;-102;0;-44;1166;-1
26008080;22;128;-1495;-1;-102;0;-39;1166;-1
26009079;22;128;-1495;-1;-102;0;-41;1166;-1
26010080;23;128;-1496;-1;-105;0;-41;1166;1
26011079;23;128;-1495;-1;-108;0;-41;1166;3
26012098;24;128;-1495;-1;-100;0;-41;1166;6
26013077;25;128;-1495;-1;-94;0;-33;1166;9
26014080;26;128;-1495;-1;-94;0;-28;1166;9
26015079;26;128;-1495;-1;-100;0;-28;1166;11
26016080;26;128;-1495;-1;-100;0;-25;1166;11
26017079;27;128;-1495;-1;-97;0;-25;1166;9
26018080;28;128;-1495;-1;-94;0;-25;1166;9
26019079;29;128;-1495;-1;-92;0;-28;1166;9
26020080;29;128;-1494;-1;-86;0;-28;1166;11
26021079;29;127;-1494;-1;-81;0;-31;1166;11
26022080;30;127;-1494;-1;-73;0;-31;1166;9
26023093;30;127;-1493;-1;-68;0;-33;1166;3
26024076;30;127;-1494;-1;-70;0;-31;1166;1
26025080;29;127;-1493;-1;-76;0;-28;1166;-4
26026079;28;127;-1493;-1;-78;0;-28;1166;-12
26027080;28;127;-1492;-1;-78;0;-31;1166;-9
26028079;27;127;-1492;-1;-78;0;-33;1166;-1
26029080;27;127;-1492;-1;-89;0;-33;1166;3
26030079;27;127;-1492;-1;-97;0;-25;1166;3
26031080;26;127;-1492;-1;-102;0;-17;1166;3
26032079;26;127;-1492;-1;-102;0;-15;1166;6
26033093;26;127;-1492;-1;-97;0;-15;1166;9
26034077;25;127;-1493;-1;-97;0;-15;1166;6
26035075;25;127;-1493;-1;-100;0;-15;1166;1
26036076;25;127;-1493;-1;-97;0;-17;1166;-1
26037075;25;127;-1493;-1;-89;0;-25;1166;-1
26038076;25;127;-1493;-1;-86;0;-28;1166;-1
26039075;25;127;-1493;-1;-86;0;-25;1166;-1
26040076;25;127;-1493;-1;-84;0;-20;1166;-1
26041080;25;127;-1493;-1;-84;0;-17;1166;1
26042079;25;127;-1493;-1;-84;0;-23;1166;3
26043093;25;128;-1493;-1;-89;0;-25;1166;3
26044077;25;127;-1493;-1;-97;0;-20;1166;1
26045075;25;128;-1493;-1;-110;0;-20;1166;-1
26046076;26;128;-1493;-1;-113;0;-25;1166;-4
26047075;26;128;-1494;-1;-116;0;-31;1166;-6
26048076;25;128;-1494;-1;-121;0;-31;1166;-6
26049080;25;128;-1494;-1;-121;0;-28;1166;-1
26050079;24;128;-1495;-1;-116;0;-25;1166;-1
26051079;24;128;-1495;-1;-113;0;-23;1166;-1
26052078;24;128;-1495;-1;-116;0;-20;1166;-1
26053093;24;128;-1495;-1;-113;0;-17;1166;-1
26054076;23;128;-1494;-1;-105;0;-17;1166;-4
26055080;23;128;-1495;-1;-97;0;-20;1166;-1
26056079;23;128;-1495;-1;-92;0;-25;1166;-1
26057080;23;128;-1495;-1;-84;0;-28;1166;-4
26058079;24;128;-1496;-1;-81;0;-28;1166;-4
26059080;24;128;-1496;-1;-78;0;-33;1166;-4
26060079;23;128;-1496;-1;-78;0;-36;1166;-1
26061080;23;128;-1496;-1;-81;0;-33;1166;-1
26062079;22;128;-1496;-1;-81;0;-28;1166;-1
26063093;22;128;-1495;-1;-84;0;-31;1166;-4
26064076;22;127;-1496;-1;-81;0;-31;1166;-9
26065080;22;127;-1496;-1;-76;0;-31;1166;-12
26066079;22;127;-1496;-1;-76;0;-33;1166;-14
26067080;23;127;-1495;-1;-78;0;-36;1166;-6
26068079;24;127;-1495;-1;-78;0;-33;1166;-1
26069080;24;127;-1495;-1;-81;0;-31;1166;1
26070079;25;126;-1495;-1;-86;0;-31;1166;3
26071080;25;127;-1495;-1;-92;0;-33;1166;1
26072079;25;126;-1495;-1;-94;0;-33;1166;1
26073075;24;126;-1495;-1;-97;0;-33;1166;-4
26074093;24;126;-1495;-1;-97;0;-39;1166;-4
26075076;25;126;-1495;-1;-94;0;-44;1166;-1
26076080;24;126;-1495;-1;-97;0;-44;1166;3
26077079;23;126;-1495;-1;-100;0;-41;1166;3
26078080;22;126;-1495;-1;-100;0;-44;1166;-1
26079079;22;126;-1495;-1;-102;0;-44;1166;1
26080080;22;126;-1495;-1;-102;0;-41;1166;6
26081079;22;126;-1494;-1;-102;0;-36;1166;9
26082080;22;126;-1494;-1;-102;0;-33;1166;9
26083080;22;126;-1494;-1;-102;0;-33;1166;9
26084093;23;126;-1494;-1;-102;0;-36;1166;9
26085077;22;126;-1494;-1;-97;0;-39;1166;3
26086080;22;126;-1494;-1;-97;0;-33;1166;-1
26087079;21;126;-1494;-1;-97;0;-28;1166;-4
26088080;20;127;-1494;-1;-94;0;-25;1166;-4
26089079;20;127;-1494;-1;-92;0;-28;1166;-1
26090080;19;127;-1493;-1;-86;0;-31;1166;3
26091079;18;127;-1493;-1;-86;0;-31;1166;3
26092080;18;127;-1493;-1;-89;0;-25;1166;-1
26093079;19;127;-1492;-1;-89;0;-20;1166;-4
26094093;20;127;-1492;-1;-92;0;-23;1166;-6
26095076;21;127;-1492;-1;-92;0;-28;1166;-6
26096075;21;127;-1492;-1;-92;0;-33;1166;-6
26097076;22;127;-1493;-1;-97;0;-33;1166;-6
26098075;22;127;-1493;-1;-100;0;-31;1166;-6
26099076;23;127;-1493;-1;-105;0;-31;1166;-6
26100075;23;128;-1493;-1;-110;0;-31;1166;-9
26101076;23;128;-1493;-1;-110;0;-31;1166;-9
26102075;24;128;-1493;-1;-108;0;-39;1166;-6
26103077;24;128;-1493;-1;-108;0;-41;1166;1
26104093;24;128;-1494;-1;-105;0;-44;1166;11
26105080;24;128;-1494;-1;-102;0;-39;1166;14
26106079;24;128;-1493;-1;-102;0;-31;1166;9
26107078;24;128;-1493;-1;-105;0;-20;1166;3
26108079;24;128;-1494;-1;-108;0;-17;1166;1
26109080;24;128;-1494;-1;-108;0;-23;1166;1
26110079;24;128;-1494;-1;-102;0;-31;1166;1
26111078;24;128;-1494;-1;-100;0;-33;1166;1
26112079;24;128;-1494;-1;-94;0;-33;1166;-4
26113075;24;128;-1494;-1;-89;0;-28;1166;-6
26114076;23;127;-1493;-1;-86;0;-25;1166;-6
26115079;23;127;-1493;-1;-86;0;-28;1166;-4
26116093;23;127;-1493;-1;-89;0;-31;1166;-4
26117076;23;127;-1493;-1;-89;0;-28;1166;-4
26118080;23;127;-1493;-1;-92;0;-25;1166;-1
26119079;23;127;-1493;-1;-92;0;-25;1166;-1
26120080;22;127;-1493;-1;-89;0;-23;1166;-1
26121079;22;127;-1493;-1;-86;0;-23;1166;-1
26122080;22;127;-1493;-1;-86;0;-28;1166;1
26123079;22;127;-1493;-1;-94;0;-31;1166;6
26124078;22;127;-1493;-1;-97;0;-28;1166;9
26125078;22;127;-1493;-1;-97;0;-28;1166;6
26126080;21;127;-1493;-1;-100;0;-25;1166;3
26127093;21;127;-1493;-1;-97;0;-23;1166;3
26128076;21;127;-1493;-1;-100;0;-20;1166;3
26129080;21;127;-1493;-1;-97;0;-20;1166;6
26130079;20;127;-1493;-1;-92;0;-25;1166;9
26131080;20;127;-1494;-1;-92;0;-28;1166;6
26132079;19;127;-1494;-1;-94;0;-28;1166;6
26133075;19;128;-1494;-1;-94;0;-31;1166;6
26134075;18;128;-1494;-1;-92;0;-31;1166;9
26135080;18;128;-1494;-1;-92;0;-28;1166;6
26136079;17;127;-1494;-1;-92;0;-28;1166;-1
26137093;17;127;-1494;-1;-92;0;-33;1166;-9
26138076;16;127;-1494;-1;-89;0;-39;1166;-14
26139080;16;127;-1494;-1;-86;0;-41;1166;-14
26140079;17;127;-1494;-1;-81;0;-39;1166;-9
26141080;18;127;-1494;-1;-81;0;-39;1166;-4
26142079;18;127;-1494;-1;-84;0;-41;1166;-4
26143075;19;127;-1494;-1;-84;0;-44;1166;-1
26144075;19;127;-1493;-1;-84;0;-47;1166;-1
26145080;19;127;-1493;-1;-86;0;-44;1166;1
26146079;19;127;-1493;-1;-89;0;-44;1166;1
26147093;19;128;-1493;-1;-94;0;-44;1166;3
26148076;20;128;-1493;-1;-94;0;-44;1166;3
26149080;20;128;-1493;-1;-100;0;-41;1166;1
26150079;22;127;-1493;-1;-105;0;-36;1166;-4
26151080;22;127;-1493;-1;-108;0;-28;1166;-6
26152079;22;127;-1493;-1;-105;0;-23;1166;-6
26153075;23;128;-1493;-1;-97;0;-28;1166;-4
26154075;24;128;-1493;-1;-94;0;-33;1166;-4
26155080;25;128;-1493;-1;-100;0;-33;1166;-4
26156079;26;128;-1493;-1;-108;0;-33;1166;-6
26157093;27;128;-1494;-1;-110;0;-33;1166;-6
26158076;27;128;-1494;-1;-110;0;-33;1166;-4
26159080;27;128;-1494;-1;-110;0;-33;1166;-1
26160079;27;129;-1494;-1;-116;0;-33;1166;-1
26161080;28;129;-1495;-1;-118;0;-36;1166;-4
26162079;29;128;-1495;-1;-116;0;-36;1166;-6
26163079;30;128;-1495;-1;-116;0;-36;1166;-9
26164079;30;128;-1495;-1;-113;0;-39;1166;-9
26165078;30;128;-1495;-1;-108;0;-39;1166;-6
26166078;31;128;-1495;-1;-100;0;-39;1166;-9
26167093;31;128;-1495;-1;-92;0;-39;1166;-17
26168077;30;128;-1495;-1;-89;0;-36;1166;-17
26169075;29;128;-1494;-1;-86;0;-31;1166;-17
26170076;28;128;-1494;-1;-89;0;-28;1166;-20
26171075;27;128;-1493;-1;-92;0;-28;1166;-14
26172076;27;128;-1493;-1;-92;0;-33;1166;-6
26173075;26;128;-1493;-1;-86;0;-41;1166;-1
26174076;25;128;-1492;-1;-81;0;-44;1166;3
26175075;24;128;-1492;-1;-81;0;-41;1166;1
26176076;23;128;-1492;-1;-81;0;-41;1166;-4
26177093;22;128;-1492;-1;-81;0;-44;1166;-6
26178077;22;128;-1492;-1;-81;0;-41;1166;-1
26179080;22;128;-1492;-1;-81;0;-39;1166;3
26180079;21;129;-1492;-1;-81;0;-36;1166;9
26181077;22;129;-1491;-1;-81;0;-33;1166;9
26182077;21;129;-1491;-1;-81;0;-33;1166;14
26183080;20;129;-1492;-1;-81;0;-31;1166;14
26184079;20;129;-1492;-1;-81;0;-23;1166;17
26185080;20;129;-1493;-1;-81;0;-15;1166;19
26186079;21;129;-1493;-1;-84;0;-15;1166;22
26187093;22;128;-1493;-1;-89;0;-15;1166;19
26188076;22;128;-1494;-1;-94;0;-15;1166;14
26189080;23;128;-1494;-1;-97;0;-15;1166;6
26190079;23;128;-1494;-1;-97;0;-15;1166;6
26191080;24;128;-1495;-1;-97;0;-15;1166;6
26192079;25;128;-1495;-1;-100;0;-15;1166;9
26193075;26;127;-1496;-1;-102;0;-12;1166;9
26194075;27;127;-1496;-1;-102;0;-9;1166;9
26195080;28;127;-1496;-1;-102;0;-15;1166;6
26196079;29;127;-1496;-1;-100;0;-20;1166;1
26197102;29;127;-1496;-1;-97;0;-20;1166;1
26198075;29;127;-1495;-1;-97;0;-25;1166;3
26199080;29;127;-1495;-1;-94;0;-28;1166;6
26200079;30;127;-1495;-1;-97;0;-28;1166;9
26201080;30;127;-1496;-1;-102;0;-28;1166;6
26202079;30;127;-1496;-1;-108;0;-25;1166;3
26203075;29;127;-1496;-1;-110;0;-20;1166;3
26204075;28;127;-1496;-1;-113;0;-23;1166;3
26205080;28;127;-1496;-1;-113;0;-23;1166;3
26206079;27;127;-1496;-1;-110;0;-25;1166;1
26207080;27;127;-1497;-1;-105;0;-28;1166;-1
26208093;27;127;-1497;-1;-105;0;-28;1166;-4
26209076;26;127;-1496;-1;-102;0;-28;1166;-6
26210080;26;128;-1496;-1;-97;0;-31;1166;-6
26211079;25;127;-1496;-1;-92;0;-36;1166;-6
26212080;23;127;-1496;-1;-86;0;-41;1166;-4
26213079;23;127;-1496;-1;-78;0;-44;1166;-1
26214078;23;127;-1496;-1;-78;0;-47;1166;-1
26215078;22;127;-1496;-1;-81;0;-49;1166;-1
26216080;21;127;-1495;-1;-81;0;-52;1166;3
26217079;21;127;-1495;-1;-81;0;-52;1166;3
26218080;21;127;-1495;-1;-84;0;-52;1166;-1
26219093;21;127;-1495;-1;-89;0;-55;1166;-6
26220076;20;127;-1495;-1;-94;0;-55;1166;-9
26221080;20;127;-1494;-1;-97;0;-49;1166;-4
26222079;21;128;-1494;-1;-100;0;-49;1166;-4
26223075;21;128;-1494;-1;-102;0;-49;1166;-4
26224075;22;128;-1494;-1;-97;0;-49;1166;-4
26225080;23;128;-1494;-1;-92;0;-44;1166;-1
26226079;23;128;-1494;-1;-86;0;-36;1166;1
26227080;23;128;-1493;-1;-81;0;-31;1166;-1
26228079;23;128;-1494;-1;-78;0;-28;1166;-6
26229093;24;128;-1494;-1;-76;0;-31;1166;-6
26230077;24;128;-1494;-1;-73;0;-36;1166;-9
26231075;25;128;-1494;-1;-73;0;-41;1166;-12
26232076;26;128;-1495;-1;-78;0;-44;1166;-12
26233075;26;129;-1495;-1;-78;0;-47;1166;-12
26234076;26;129;-1495;-1;-78;0;-49;1166;-14
26235080;26;129;-1495;-1;-81;0;-47;1166;-17
26236079;27;129;-1494;-1;-86;0;-39;1166;-14
26237078;28;129;-1494;-1;-86;0;-39;1166;-14
26238079;27;129;-1494;-1;-92;0;-44;1166;-6
26239093;27;129;-1495;-1;-102;0;-39;1166;-4
26240077;27;129;-1495;-1;-102;0;-36;1166;1
26241075;27;129;-1495;-1;-105;0;-33;1166;3
26242076;26;129;-1495;-1;-105;0;-31;1166;6
26243075;26;129;-1494;-1;-108;0;-33;1166;6
26244075;25;129;-1494;-1;-113;0;-28;1166;3
26245076;24;129;-1494;-1;-118;0;-23;1166;6
26246079;23;129;-1494;-1;-118;0;-17;1166;1
26247078;23;129;-1494;-1;-113;0;-20;1166;1
26248079;23;129;-1494;-1;-108;0;-20;1166;3
26249079;22;129;-1494;-1;-102;0;-23;1166;3
26250093;22;129;-1494;-1;-102;0;-25;1166;1
26251076;21;129;-1493;-1;-97;0;-31;1166;-1
26252080;22;128;-1493;-1;-89;0;-36;1166;-1
26253079;22;129;-1493;-1;-84;0;-36;1166;1
26254078;22;129;-1493;-1;-78;0;-39;1166;-1
26255078;22;128;-1494;-1;-78;0;-36;1166;-4
26256080;22;128;-1494;-1;-78;0;-36;1166;-6
26257079;21;128;-1495;-1;-78;0;-36;1166;-9
26258080;22;128;-1495;-1;-81;0;-33;1166;-6
26259079;22;128;-1495;-1;-81;0;-28;1166;-6
26260093;22;128;-1494;-1;-81;0;-25;1166;-6
26261076;22;127;-1494;-1;-84;0;-25;1166;-1
26262080;23;127;-1495;-1;-81;0;-23;1166;1
26263080;24;127;-1494;-1;-81;0;-17;1166;1
26264078;25;127;-1494;-1;-84;0;-17;1166;1
26265078;25;127;-1495;-1;-89;0;-17;1166;1
26266080;25;128;-1495;-1;-92;0;-17;1166;9
26267079;25;128;-1495;-1;-94;0;-17;1166;11
26268080;25;128;-1495;-1;-97;0;-17;1166;11
26269079;25;128;-1495;-1;-94;0;-17;1166;9
26270093;25;127;-1495;-1;-97;0;-17;1166;3
26271076;25;127;-1494;-1;-97;0;-23;1166;3
26272080;25;127;-1495;-1;-94;0;-31;1166;6
26273079;24;127;-1495;-1;-92;0;-33;1166;9
26274078;23;127;-1494;-1;-92;0;-36;1166;11
26275078;23;127;-1494;-1;-94;0;-39;1166;11
26276080;23;128;-1494;-1;-100;0;-41;1166;9
26277079;22;128;-1494;-1;-100;0;-39;1166;3
26278080;22;128;-1494;-1;-100;0;-33;1166;3
26279079;22;128;-1494;-1;-100;0;-33;1166;9
26280080;22;128;-1495;-1;-102;0;-33;1166;9
26281093;22;128;-1495;-1;-102;0;-36;1166;9
26282076;21;129;-1495;-1;-108;0;-36;1166;9
26283075;20;129;-1495;-1;-116;0;-36;1166;6
26284075;20;128;-1496;-1;-118;0;-33;1166;6
26285080;18;128;-1496;-1;-116;0;-36;1166;6
26286079;18;128;-1496;-1;-110;0;-44;1166;9
26287080;18;128;-1495;-1;-102;0;-44;1166;9
26288079;18;128;-1496;-1;-97;0;-39;1166;1
26289080;18;128;-1496;-1;-94;0;-25;1166;-4
26290079;18;128;-1496;-1;-92;0;-17;1166;-4
26291093;18;128;-1496;-1;-89;0;-12;1166;-4
26292076;18;128;-1496;-1;-86;0;-12;1166;-4
26293075;19;128;-1497;-1;-86;0;-12;1166;-1
26294076;20;128;-1497;-1;-84;0;-9;1166;1
26295075;20;127;-1497;-1;-86;0;-12;1166;-1
26296076;21;127;-1497;-1;-86;0;-17;1166;-1
26297080;21;127;-1497;-1;-89;0;-20;1166;-1
26298079;23;128;-1497;-1;-86;0;-23;1166;1
26299078;23;128;-1497;-1;-89;0;-23;1166;3
26300079;23;128;-1497;-1;-89;0;-25;1166;9
26301093;24;127;-1497;-1;-92;0;-23;1166;9
26302077;25;127;-1497;-1;-97;0;-20;1166;9
26303076;25;127;-1497;-1;-100;0;-17;1166;9
26304076;26;127;-1497;-1;-100;0;-20;1166;11
26305080;27;127;-1497;-1;-100;0;-25;1166;9
26306079;28;127;-1497;-1;-94;0;-33;1166;6
26307078;29;128;-1497;-1;-89;0;-36;1166;3
26308079;30;128;-1497;-1;-86;0;-41;1166;3
26309075;30;128;-1497;-1;-89;0;-44;1166;-1
26310076;30;128;-1497;-1;-86;0;-44;1166;-9
26311093;30;128;-1497;-1;-84;0;-44;1166;-12
26312076;30;128;-1497;-1;-84;0;-44;1166;-9
26313080;30;128;-1497;-1;-89;0;-44;1166;-6
26314079;28;128;-1497;-1;-92;0;-44;1166;-6
26315080;28;128;-1497;-1;-97;0;-44;1166;-9
26316079;28;128;-1497;-1;-100;0;-41;1166;-12
26317080;28;128;-1497;-1;-97;0;-39;1166;-14
26318079;28;128;-1497;-1;-94;0;-36;1166;-9
26319080;27;128;-1497;-1;-94;0;-31;1166;-1
26320079;27;128;-1497;-1;-100;0;-28;1166;-1
26321080;27;128;-1497;-1;-105;0;-31;1166;-1
