Timestamp;scop_gx;scop_gy;scop_gz
1263000;37;60;-4
1264000;-47;15;-89
1265000;52;35;0
1266000;77;50;0
1267000;177;50;-9
1268000;207;-4;-19
1269000;92;-79;10
1270000;2;-109;45
1271000;-82;-94;25
1272000;-122;-109;-79
1273000;-27;20;-159
1274000;47;110;-64
1275000;37;170;25
1276000;-12;-19;-54
1277000;-12;-19;-54
1278000;-27;5;10
1279000;107;85;60
1280000;132;110;0
1281000;-7;-14;-69
1282000;47;20;60
1283000;97;25;15
1284000;112;10;15
1285000;32;-4;30
1286000;12;-84;-4
1287000;97;-14;-39
1288000;2;60;-44
1289000;-117;0;-69
1290000;-77;-9;-19
1291000;-172;-14;-44
1292000;-47;-9;70
1293000;72;-19;25
1294000;2;-64;-84
1295000;-117;-84;-79
1296000;-42;25;50
1297000;157;105;-54
1298000;-27;-109;-79
1299000;-37;-154;-124
1300000;-32;10;75
1301000;72;90;30
1302000;12;-14;-54
1303000;-82;-134;-109
1304000;-92;-99;-44
1305000;7;25;-49
1306000;42;40;-19
1307000;-32;-154;5
1308000;17;-84;5
1309000;-57;-54;-19
1310000;-57;-54;-19
1311000;-97;-219;5
1312000;62;-14;-24
1313000;-202;60;-14
1314000;-42;110;20
1315000;117;15;-54
1316000;22;110;-34
1317000;-7;60;10
1318000;22;-64;-69
1319000;-82;-69;-44
1320000;7;-59;75
1321000;92;5;100
1322000;-32;10;-14
1323000;-27;25;-74
1324000;157;0;-99
1325000;52;-19;-29
1326000;-2;30;-29
1327000;-132;75;-109
1328000;-97;-89;-109
1329000;47;-39;-29
1330000;37;-74;10
1331000;112;20;-114
1332000;87;-24;-29
1333000;47;-104;-29
1334000;2;145;30
1335000;27;145;65
1336000;-22;-4;-54
1337000;97;-29;20
1338000;62;-39;130
1339000;-67;60;25
1340000;-32;-64;50
1341000;132;-59;75
1342000;47;-74;-24
1343000;47;-74;-24
1344000;-92;0;-64
1345000;-42;160;0
1346000;157;150;20
1347000;-82;-14;50
1348000;-57;65;35
1349000;-32;60;-24
1350000;-112;-29;-24
1351000;-122;-24;-19
1352000;-82;-34;-9
1353000;-57;-109;-79
1354000;-107;55;-99
1355000;-52;25;-44
1356000;-97;-44;-139
1357000;-107;-39;-104
1358000;72;85;-29
1359000;32;120;5
1360000;-12;60;15
1361000;62;35;-4
1362000;-37;50;-14
1363000;-22;20;-39
1364000;27;-259;-54
1365000;-32;-134;-19
1366000;-82;85;25
1367000;-182;-59;70
1368000;-137;-39;75
1369000;-32;-14;-119
1370000;67;100;-59
1371000;-12;-24;55
1372000;-42;-99;-69
1373000;37;-19;-94
1374000;52;25;35
1375000;-42;0;-44
1376000;-42;50;-99
1377000;2;120;15
1378000;47;65;75
1379000;27;45;5
1380000;-2;10;80
1381000;-32;-134;15
1382000;-87;-74;-44
1383000;-57;-9;-9
1384000;-47;-29;0
1385000;-177;-124;50
1386000;-92;-99;-59
1387000;-107;-39;-79
1388000;87;25;10
1389000;72;70;0
1390000;-12;40;-59
1391000;-57;-124;-59
1392000;7;-94;-29
1393000;162;40;-89
1394000;37;-104;-109
1395000;12;-69;15
1396000;22;-29;-14
1397000;52;-94;-89
1398000;-7;-194;-79
1399000;-62;-129;-39
1400000;-82;-64;-44
1401000;-47;-134;-79
1402000;-12;-94;-49
1403000;-37;60;0
1404000;62;0;-4
1405000;-72;-104;-4
1406000;-92;-34;75
1407000;67;80;-14
1408000;62;25;0
1409000;12;20;0
1410000;77;95;-74
1411000;17;-4;-79
1412000;-87;-89;-44
1413000;-132;-89;-44
1414000;62;-59;-19
1415000;122;-64;-29
1416000;17;-4;45
1417000;17;-4;55
1418000;-12;85;10
1419000;-107;-64;10
1420000;-142;-14;-69
1421000;-72;90;-59
1422000;-47;-24;-49
1423000;107;-24;-24
1424000;107;-54;-19
1425000;-52;-54;35
1426000;-97;-74;-19
1427000;27;-64;-99
1428000;72;5;-49
1429000;32;30;-79
1430000;-142;-39;-99
1431000;-82;-129;0
1432000;27;-154;10
1433000;27;-154;10
1434000;-47;55;15
1435000;2;-19;75
1436000;72;-134;-84
1437000;-87;35;-4
1438000;-107;25;-29
1439000;102;35;-94
1440000;92;-49;-59
1441000;62;-49;-29
1442000;-17;-34;0
1443000;7;25;15
1444000;27;-14;-59
1445000;-32;-59;-69
1446000;47;-34;-29
1447000;47;-109;5
1448000;-57;0;-9
1449000;-102;0;45
1450000;27;35;85
1451000;-47;15;5
1452000;-117;-44;-59
1453000;-137;25;-64
1454000;-167;-4;5
1455000;-22;-24;-39
1456000;2;5;-54
1457000;2;5;-54
1458000;17;-89;-64
1459000;27;-19;85
1460000;2;-9;90
1461000;-97;-29;55
1462000;-157;-14;0
1463000;37;-4;-59
1464000;42;-9;-39
1465000;-12;-94;-29
1466000;142;75;-54
1467000;-2;45;-144
1468000;-162;-94;-64
1469000;-62;20;-74
1470000;-97;40;-29
1471000;-57;0;-19
1472000;72;70;-19
1473000;22;90;-54
1474000;-42;5;0
1475000;-102;-4;-19
1476000;-22;165;-79
1477000;57;60;15
1478000;97;35;65
1479000;97;35;-9
1480000;27;10;-64
1481000;-12;-44;-114
1482000;-177;-64;-54
1483000;-142;-99;-9
1484000;32;-69;25
1485000;2;-134;-54
1486000;-47;-149;-69
1487000;-32;35;-44
1488000;47;0;25
1489000;62;-19;80
1490000;12;-79;10
1491000;-87;-134;-144
1492000;-37;95;-84
1493000;37;115;15
1494000;-32;-54;-109
1495000;47;-74;-74
1496000;-17;-139;45
1497000;-12;-99;25
1498000;97;-24;-19
1499000;-37;25;-14
1500000;-152;-94;-24
1501000;-87;-89;-84
1502000;12;-24;-44
1503000;12;40;70
1504000;7;90;25
1505000;-22;-119;0
1506000;-12;-164;10
1507000;-47;-99;50
1508000;37;-64;20
1509000;-22;-89;-14
1510000;-42;-64;-54
1511000;7;-29;-14
1512000;-32;5;-84
1513000;-67;95;-19
1514000;-112;-24;25
1515000;-72;-104;-89
1516000;-37;-124;-19
1517000;-27;-254;-34
1518000;-52;-14;-99
1519000;-117;115;-74
1520000;-82;20;-69
1521000;-32;-14;-4
1522000;22;-14;-9
1523000;-82;-119;-79
1524000;-72;-94;-54
1525000;52;-69;-4
1526000;-82;-119;130
1527000;-17;-54;15
1528000;-92;-99;-84
1529000;47;10;25
1530000;47;25;0
1531000;-57;25;-39
1532000;-27;-94;-109
1533000;-57;50;-9
1534000;97;130;90
1535000;22;40;60
1536000;27;-24;-74
1537000;17;25;-39
1538000;-42;5;10
1539000;-22;20;60
1540000;72;-34;-69
1541000;62;-59;-59
1542000;17;15;-9
1543000;-167;10;30
1544000;-112;-24;-59
1545000;92;40;-114
1546000;102;45;-49
1547000;-77;-164;30
1548000;-22;-39;10
1549000;-87;15;-59
1550000;-122;-84;-79
1551000;-82;-44;-89
1552000;2;-129;80
1553000;-2;-39;35
1554000;-12;-59;-49
1555000;-57;30;-99
1556000;-112;170;50
1557000;-42;90;-9
1558000;27;20;-69
1559000;-22;-24;-69
1560000;42;10;-69
1561000;-47;-109;45
1562000;-27;-154;-59
1563000;-57;-94;-114
1564000;-2;145;-4
1565000;132;-19;-34
1566000;-47;-4;-29
1567000;-82;40;-14
1568000;-12;65;30
1569000;142;10;30
1570000;-57;-109;-84
1571000;-57;-109;-84
1572000;-217;50;-104
1573000;-97;-44;-14
1574000;22;-64;75
1575000;-17;-89;-4
1576000;-27;-79;-44
1577000;7;75;55
1578000;2;0;115
1579000;-27;-29;80
1580000;-137;-14;75
1581000;-107;-9;-74
1582000;7;-34;-64
1583000;-32;-39;-14
1584000;-72;-119;30
1585000;12;-14;110
1586000;-2;10;85
1587000;-32;-44;20
1588000;-62;-24;10
1589000;-57;-9;30
1590000;-82;-59;-24
1591000;37;35;15
1592000;22;95;-59
1593000;67;0;-19
1594000;67;-59;-74
1595000;67;-59;-74
1596000;-62;50;35
1597000;72;35;-4
1598000;122;-14;-89
1599000;2;-74;-54
1600000;22;-14;-29
1601000;-47;-64;20
1602000;32;25;35
1603000;-32;-24;10
1604000;-32;-119;25
1605000;37;-34;-9
1606000;-17;35;-29
1607000;-97;155;-94
1608000;2;35;-44
1609000;72;-84;-84
1610000;-62;-99;-19
1611000;-37;15;-104
1612000;17;45;-114
1613000;-42;-179;-84
1614000;-57;-144;-29
1615000;-47;-59;-69
1616000;-47;-29;30
1617000;-177;70;55
1618000;-172;-39;40
1619000;27;30;30
1620000;22;75;20
1621000;17;-59;-9
1622000;22;35;-44
1623000;-82;-69;-54
1624000;-42;-99;-129
1625000;-2;-49;10
1626000;-27;-84;-9
1627000;-152;35;-9
1628000;-142;25;-54
1629000;87;-44;-64
1630000;-37;-104;-79
1631000;-97;-59;-84
1632000;-42;75;10
1633000;-52;-24;-39
1634000;17;35;-64
1635000;112;110;-104
1636000;72;0;-114
1637000;57;-64;-94
1638000;97;35;-34
1639000;72;-49;15
1640000;47;25;-4
1641000;-17;80;0
1642000;47;35;35
1643000;47;-34;-59
1644000;-47;-34;-39
1645000;27;-9;10
1646000;62;-64;-94
1647000;-82;65;-64
1648000;-147;-64;-24
1649000;-72;-154;-14
1650000;-202;-159;65
1651000;-22;-14;-19
1652000;37;5;-69
1653000;122;15;5
1654000;77;-94;30
1655000;-2;-14;-59
1656000;47;55;-134
1657000;-72;-134;-134
1658000;-87;-49;-84
1659000;-32;-84;-59
1660000;12;-49;30
1661000;87;95;-14
1662000;-32;20;-94
1663000;-117;-39;25
1664000;-47;-24;25
1665000;-137;-34;-69
1666000;-142;-144;-199
1667000;2;-94;-114
1668000;27;55;-19
1669000;-102;155;-9
1670000;-132;90;-4
1671000;-72;-54;55
1672000;-57;35;20
1673000;-47;-24;-64
1674000;-147;-79;-149
1675000;-132;-84;-129
1676000;72;55;20
1677000;87;95;25
1678000;37;-59;10
1679000;-37;-54;-84
1680000;-132;25;-109
1681000;-157;-34;-114
1682000;2;40;-39
1683000;-12;35;30
1684000;-72;-164;-79
1685000;-27;-129;-134
1686000;27;35;10
1687000;-117;-59;15
1688000;-117;-74;-129
1689000;-37;-14;-104
1690000;-122;65;-14
1691000;17;35;-69
1692000;67;-14;-24
1693000;62;55;-4
1694000;-47;60;5
1695000;27;-94;50
1696000;67;10;-24
1697000;-52;15;-119
1698000;-97;-9;-9
1699000;-117;-109;-29
1700000;-32;25;-29
1701000;-72;85;-19
1702000;-57;20;15
1703000;-32;-44;-39
1704000;37;20;-44
1705000;-22;-4;-14
1706000;2;-109;-59
1707000;42;-94;-79
1708000;47;15;-29
1709000;12;5;-54
1710000;12;5;-54
1711000;17;-104;35
1712000;-12;50;40
1713000;-17;25;-64
1714000;97;-9;-69
1715000;177;-99;-49
1716000;12;0;-54
1717000;-12;70;-54
1718000;-77;0;-104
1719000;-177;-229;-54
1720000;-12;-24;80
1721000;27;145;25
1722000;-22;20;-54
1723000;2;-109;-14
1724000;27;-104;-49
1725000;-27;-94;-39
1726000;57;-64;-29
1727000;52;-54;-14
1728000;22;0;-9
1729000;17;85;-69
1730000;-47;-24;-94
1731000;27;-49;-19
1732000;117;45;-99
1733000;52;-4;-89
1734000;62;-49;-39
1735000;-57;-94;60
1736000;2;-74;110
1737000;107;-114;25
1738000;37;95;15
1739000;-32;-9;5
1740000;12;-164;-34
1741000;-97;-189;-59
1742000;-42;-119;-84
1743000;-27;-29;-54
1744000;-177;-49;-84
1745000;12;-119;10
1746000;137;50;40
1747000;62;-34;-24
1748000;-57;-184;-79
1749000;-102;-19;-49
1750000;-17;15;-4
1751000;27;-49;-14
1752000;57;130;-29
1753000;-42;50;-94
1754000;37;-39;-24
1755000;-112;-29;75
1756000;-142;-154;-19
1757000;-107;-174;-119
1758000;-152;-134;-104
1759000;-92;-204;5
1760000;62;-94;10
1761000;-132;-34;-24
1762000;-57;105;-89
1763000;67;70;-34
1764000;-107;-79;-44
1765000;-32;20;-64
1766000;72;15;-54
1767000;2;-119;5
1768000;-17;-24;0
1769000;-22;85;-69
1770000;-47;-14;-24
1771000;-47;0;0
1772000;-132;-124;-39
1773000;37;-144;-24
1774000;22;-64;-114
1775000;-97;-59;0
1776000;-47;-4;35
1777000;-72;80;-64
1778000;-87;30;0
1779000;7;20;25
1780000;22;40;-29
1781000;-52;-19;60
1782000;37;130;45
1783000;92;70;20
1784000;47;-29;-39
1785000;-67;30;-69
1786000;-97;-39;-9
1787000;22;-94;-19
1788000;-72;-109;-24
1789000;-42;-109;-59
1790000;57;10;-49
1791000;27;0;-9
1792000;47;105;70
1793000;47;115;15
1794000;-7;10;20
1795000;17;15;75
1796000;-47;25;-29
1797000;-97;-44;-79
1798000;-12;-24;-19
1799000;-17;-39;-29
1800000;-102;-104;0
1801000;17;-59;-19
1802000;-47;35;-79
1803000;-102;-54;-19
1804000;-32;-94;-4
1805000;17;0;40
1806000;-142;-99;25
1807000;-142;-44;0
1808000;62;55;-99
1809000;62;55;-99
1810000;-32;225;15
1811000;-122;-14;-49
1812000;-22;-59;-144
1813000;-22;45;75
1814000;-157;50;15
1815000;-102;-49;-54
1816000;-7;-59;0
1817000;2;-84;15
1818000;67;60;85
1819000;7;10;15
1820000;-57;-49;55
1821000;37;140;25
1822000;-97;10;35
1823000;-82;-154;-124
1824000;152;-124;-19
1825000;162;-109;30
1826000;-72;-49;100
1827000;-72;-39;-39
1828000;-142;-164;-14
1829000;-27;-9;-64
1830000;77;110;-94
1831000;2;50;-174
1832000;-47;-119;-19
1833000;-97;-4;20
1834000;37;130;-19
1835000;-22;-14;10
1836000;7;-74;10
1837000;7;-34;-9
1838000;97;55;-29
1839000;172;-49;0
1840000;-67;-4;30
1841000;-112;-9;-29
1842000;17;-24;-29
1843000;57;-9;-39
1844000;-47;-124;-39
1845000;-87;-24;-44
1846000;-67;-84;-39
1847000;82;15;-9
1848000;7;105;35
1849000;-12;-104;-9
1850000;-32;-169;-24
1851000;-47;0;5
1852000;-132;-19;-9
1853000;-42;-134;-54
1854000;62;-69;-49
1855000;52;-14;5
1856000;-172;-119;-54
1857000;-127;20;-24
1858000;87;-84;-9
1859000;-47;-104;-49
1860000;12;-59;-119
1861000;32;-4;-44
1862000;-107;-29;60
1863000;-77;5;60
1864000;-22;120;30
1865000;-182;35;-9
1866000;-22;35;-4
1867000;-27;5;-9
1868000;-37;45;20
1869000;-47;10;-14
1870000;-72;45;-9
1871000;-102;30;-59
1872000;-47;-49;20
1873000;-7;-44;-69
1874000;-17;25;-159
1875000;-32;-59;-69
1876000;-17;65;75
1877000;-22;-19;15
1878000;-37;-19;-79
1879000;27;-14;-24
1880000;-102;-204;-69
1881000;-177;-154;-79
1882000;12;-19;-29
1883000;97;40;-54
1884000;-47;85;-24
1885000;17;0;-24
1886000;12;-19;-69
1887000;-82;80;100
1888000;-37;50;65
1889000;-32;10;-14
1890000;-12;-134;20
1891000;-2;-124;-4
1892000;-17;-59;-49
1893000;-72;-44;-29
1894000;-2;50;-84
1895000;72;135;-49
1896000;22;60;-94
1897000;-97;35;-94
1898000;2;25;-54
1899000;42;20;-49
1900000;12;-69;-39
1901000;-97;-94;-54
1902000;-97;50;60
1903000;-32;150;30
1904000;-22;55;-4
1905000;-47;0;-59
1906000;47;-44;0
1907000;27;-4;-29
1908000;7;10;-64
1909000;2;30;-79
1910000;17;-39;-39
1911000;-7;-29;-4
1912000;-82;-139;-64
1913000;-102;-229;15
1914000;2;-34;15
1915000;-47;110;-24
1916000;-97;90;-24
1917000;-72;30;-24
1918000;-62;-74;-9
1919000;2;-54;-9
1920000;-52;-54;-29
1921000;-37;-59;45
1922000;-127;-179;-44
1923000;-57;-79;-59
1924000;-117;-49;-14
1925000;-42;-49;-54
1926000;-22;-89;-49
1927000;-7;20;-59
1928000;127;85;-69
1929000;127;-134;-44
1930000;-32;-114;-84
1931000;-167;-14;15
1932000;-167;-14;15
1933000;62;-59;10
1934000;-52;-84;-44
1935000;-107;-39;-69
1936000;12;50;-4
1937000;-47;95;-19
1938000;-32;15;-44
1939000;-62;-149;-9
1940000;-22;-134;0
1941000;-12;-69;10
1942000;37;25;-9
1943000;-72;-94;50
1944000;-77;-109;30
1945000;-97;-34;-49
1946000;-7;-44;-109
1947000;62;-124;-104
1948000;67;-139;-94
1949000;-67;-14;-19
1950000;-207;70;5
1951000;-107;-79;20
1952000;-107;-109;-39
1953000;-157;-34;-44
1954000;-152;-54;60
1955000;-107;-169;-29
1956000;-42;-149;-69
1957000;-47;50;-4
1958000;-47;95;-39
1959000;2;5;-59
1960000;82;130;15
1961000;42;40;20
1962000;12;-39;-24
1963000;147;55;-14
1964000;122;-34;15
1965000;-52;-84;-54
1966000;-42;-9;-54
1967000;-32;-44;-114
1968000;-82;-34;-44
1969000;-72;-34;-44
1970000;-77;-179;-79
1971000;-117;-49;-19
1972000;-52;115;25
1973000;-57;50;-74
1974000;-62;-74;-24
1975000;-57;-49;5
1976000;-47;-109;0
1977000;87;-14;-29
1978000;-12;0;-44
1979000;-67;10;40
1980000;-97;95;30
1981000;-147;105;-29
1982000;-57;-54;-44
1983000;132;-104;-34
1984000;82;45;-29
1985000;-97;110;-54
1986000;-262;-24;-14
1987000;-52;-154;-24
1988000;47;-64;-64
1989000;47;-64;-64
1990000;-12;-29;-79
1991000;-82;-174;-29
1992000;-127;-134;15
1993000;-7;-9;-4
1994000;22;-14;5
1995000;62;-24;-9
1996000;-12;-19;-24
1997000;-82;-74;-44
1998000;-47;-44;-194
1999000;-77;-29;-179
2000000;-52;-104;-129
2001000;207;215;-69
2002000;47;80;-29
2003000;-87;-144;-9
2004000;-7;95;25
2005000;-22;30;-59
2006000;-87;-39;-64
2007000;7;-74;-79
2008000;-22;-24;-154
2009000;-82;-69;-189
2010000;-2;-4;-69
2011000;107;20;15
2012000;12;15;-4
2013000;-12;80;-99
2014000;62;25;-54
2015000;177;-99;-34
2016000;27;0;-79
2017000;27;-14;-59
2018000;62;-34;35
2019000;-27;35;75
2020000;-57;-89;15
2021000;12;40;50
2022000;27;25;50
2023000;87;-129;-44
2024000;27;15;40
2025000;147;30;50
2026000;87;10;40
2027000;37;-4;-69
2028000;47;35;-79
2029000;-7;20;25
2030000;27;25;35
2031000;2;-4;-44
2032000;-47;-59;-84
2033000;-2;50;-24
2034000;-7;55;-19
2035000;-67;-19;-24
2036000;-7;-64;5
2037000;12;-89;-49
2038000;7;-49;-19
2039000;47;110;-24
2040000;-62;110;-14
2041000;-77;145;-79
2042000;-12;70;-194
2043000;-42;95;-139
2044000;-42;35;60
2045000;52;0;-19
2046000;-47;-54;-19
2047000;-142;-99;15
2048000;-102;-139;-19
2049000;52;-49;-84
2050000;-72;-59;-144
2051000;-97;10;-99
2052000;12;-54;-64
2053000;-37;-39;-89
2054000;12;-14;-59
2055000;12;-14;-59
2056000;-72;-24;40
2057000;-117;-24;-29
2058000;-2;-4;-54
2059000;-27;25;-69
2060000;-17;145;-19
2061000;-2;95;-14
2062000;-12;-19;-24
2063000;42;-14;10
2064000;57;20;120
2065000;-97;-79;-9
2066000;-7;-34;0
2067000;47;-34;-44
2068000;-47;-34;-39
2069000;-62;-44;20
2070000;47;50;5
2071000;-122;-124;-99
2072000;-192;-134;-79
2073000;27;10;0
2074000;12;50;25
2075000;-52;50;15
2076000;107;110;50
2077000;-12;35;40
2078000;-192;-39;-39
2079000;-47;-59;-69
2080000;2;0;-29
2081000;-132;-74;-49
2082000;-87;-59;-24
2083000;12;-84;-14
2084000;47;15;55
2085000;-107;-79;55
2086000;-37;25;45
2087000;-82;70;30
2088000;-152;25;-59
2089000;-52;-4;-44
2090000;-12;10;15
2091000;-32;20;-54
2092000;77;145;-99
2093000;32;30;-24
2094000;-72;-9;25
2095000;-22;10;50
2096000;-47;-4;10
2097000;-92;105;-89
2098000;12;-89;5
2099000;17;-159;20
2100000;-57;40;-9
2101000;-77;145;-64
2102000;-12;-49;-44
2103000;87;-84;-49
2104000;47;-34;-44
2105000;-117;70;-64
2106000;-82;-129;-39
2107000;-162;-24;5
2108000;-47;-54;30
2109000;27;-74;5
2110000;67;-69;-104
2111000;-57;-74;-109
2112000;-12;10;-39
2113000;77;50;25
2114000;102;65;-49
2115000;-12;-59;-114
2116000;17;-19;-199
2117000;37;-84;-84
2118000;-17;-34;-19
2119000;-107;-74;-79
2120000;-62;-164;-114
2121000;-62;-164;-114
2122000;-22;25;65
2123000;-57;60;5
2124000;-22;0;0
2125000;-17;115;-19
2126000;92;180;-34
2127000;22;-64;30
2128000;-57;-154;-59
2129000;-37;-154;-49
2130000;17;30;30
2131000;-47;25;-49
2132000;-157;-14;-9
2133000;37;30;100
2134000;12;65;85
2135000;-57;120;25
2136000;-17;50;-69
2137000;-82;-64;30
2138000;-27;-99;35
2139000;52;15;-54
2140000;32;25;-74
2141000;-82;-119;-44
2142000;-127;-134;-79
2143000;-67;-49;45
2144000;-22;25;-19
2145000;12;-34;-94
2146000;2;-69;-124
2147000;-57;-114;-49
2148000;-22;10;80
2149000;-82;-74;20
2150000;-2;-34;-4
2151000;27;30;-24
2152000;-32;-39;-49
2153000;-117;-39;10
2154000;-87;-69;25
2155000;-52;-54;-29
2156000;32;25;-4
2157000;27;10;-4
2158000;-17;15;0
2159000;12;-94;-9
2160000;2;-84;35
2161000;-72;-39;70
2162000;-67;10;-24
2163000;27;125;-89
2164000;-87;-24;-94
2165000;157;-29;-99
2166000;72;155;-14
2167000;-142;35;-4
2168000;-22;-94;-39
2169000;157;45;10
2170000;87;115;-24
2171000;47;80;-14
2172000;87;0;0
2173000;12;-59;40
2174000;-132;15;-9
2175000;-192;-144;-99
2176000;-192;-214;-79
2177000;-137;0;70
2178000;27;40;45
2179000;12;-109;-24
2180000;-12;-94;10
2181000;32;-54;-9
2182000;-12;-129;40
2183000;-22;-89;-64
2184000;42;70;5
2185000;12;30;-24
2186000;-142;-39;-69
2187000;-142;-39;-69
2188000;32;50;-24
2189000;27;-49;-89
2190000;27;-59;-74
2191000;-17;0;-4
2192000;37;25;-64
2193000;-42;-9;-84
2194000;22;25;-49
2195000;22;25;-49
2196000;-47;-134;75
2197000;-157;10;15
2198000;-142;35;-69
2199000;-47;45;-64
2200000;47;-19;-9
2201000;27;-34;55
2202000;-7;105;5
2203000;42;105;-24
2204000;72;30;-54
2205000;-2;-34;-19
2206000;-12;-34;-59
2207000;-97;-49;-59
2208000;-52;15;-124
2209000;-77;0;-154
2210000;82;65;0
2211000;107;55;25
2212000;107;55;25
2213000;12;-99;5
2214000;32;-189;-149
2215000;17;-54;-139
2216000;-72;-99;-44
2217000;-32;25;-49
2218000;-72;135;-4
2219000;-27;70;-9
2220000;12;-59;-54
2221000;-32;-24;-4
2222000;-87;-89;-164
2223000;-57;10;-89
2224000;-142;-14;-19
2225000;2;25;-59
2226000;27;10;-29
2227000;-57;-14;55
2228000;-7;20;40
2229000;37;25;-39
2230000;-42;40;0
2231000;12;-94;-24
2232000;-12;-114;-49
2233000;-57;-144;-84
2234000;-102;-134;-59
2235000;-52;-74;-79
2236000;-47;25;-59
2237000;72;55;-84
2238000;-12;10;-109
2239000;-12;55;-29
2240000;12;120;-29
2241000;37;55;-14
2242000;-82;-74;-24
2243000;-157;-34;-64
2244000;-72;-59;-49
2245000;-22;20;-59
2246000;-67;115;-89
2247000;62;85;-114
2248000;72;-74;-104
2249000;-2;45;-64
2250000;-47;85;-44
2251000;-22;10;-24
2252000;32;35;40
2253000;12;-54;15
2254000;32;-14;-14
2255000;-12;-54;-69
2256000;-87;130;25
2257000;-7;-9;15
2258000;102;-154;5
2259000;7;-14;25
2260000;-67;-14;-49
2261000;-77;25;-14
2262000;27;0;55
2263000;42;-164;-84
2264000;12;-14;15
2265000;12;-84;55
2266000;-12;-99;-29
2267000;-42;-9;-89
2268000;-72;85;20
2269000;2;-9;-14
2270000;177;-134;-104
2271000;147;15;35
2272000;97;120;-4
2273000;27;110;-64
2274000;-37;-34;35
2275000;-12;25;70
2276000;-62;55;-64
2277000;-62;55;-64
2278000;52;-59;-94
2279000;-37;-174;25
2280000;47;-74;45
2281000;-107;55;0
2282000;-87;-69;20
2283000;27;15;20
2284000;2;-24;-49
2285000;2;-24;-49
2286000;-67;-84;70
2287000;-22;20;60
2288000;7;-74;-14
2289000;-87;-24;5
2290000;-97;-34;-79
2291000;97;10;-104
2292000;-12;-149;-4
2293000;22;-194;55
2294000;122;35;15
2295000;-22;20;-94
2296000;-32;5;15
2297000;72;-49;45
2298000;102;-19;-9
2299000;-67;-69;-14
2300000;62;-24;35
2301000;57;-34;-39
2302000;-7;-24;-54
2303000;57;155;10
2304000;47;145;85
2305000;-97;-9;30
2306000;-212;-119;-104
2307000;-132;-119;-89
2308000;72;-24;65
2309000;27;-84;-29
2310000;-72;-84;-54
2311000;-12;130;0
2312000;-72;60;-49
2313000;62;25;-69
2314000;107;-24;-104
2315000;167;-14;-109
2316000;42;-99;-19
2317000;-27;-79;-94
2318000;-92;-14;-99
2319000;-192;-209;-64
2320000;2;-144;-44
2321000;-22;-34;-14
2322000;12;-49;-84
2323000;72;-94;35
2324000;-37;-69;10
2325000;-57;10;-19
2326000;-52;-14;25
2327000;-32;-84;-9
2328000;67;-39;-89
2329000;27;-64;-64
2330000;-77;-64;-14
2331000;-67;10;5
2332000;-117;-74;-9
2333000;-77;-49;-44
2334000;-42;5;-69
2335000;-62;-24;-49
2336000;82;-14;-54
2337000;-57;0;85
2338000;-192;-14;-19
2339000;-12;20;0
2340000;92;5;30
2341000;-27;-24;-74
2342000;-132;15;-39
2343000;-132;15;-39
2344000;127;5;65
2345000;187;50;-114
2346000;-47;15;-144
2347000;12;-99;-4
2348000;-127;-84;40
2349000;-87;-14;45
2350000;-77;-29;75
2351000;17;-89;50
2352000;-47;10;-94
2353000;-102;235;55
2354000;82;70;-9
2355000;47;-39;-24
2356000;12;-4;5
2357000;52;-14;40
2358000;12;-14;-59
2359000;2;90;-54
2360000;7;130;5
2361000;12;70;10
2362000;-92;-149;-39
2363000;-47;-129;45
2364000;52;-54;-14
2365000;27;-19;-29
2366000;-97;-119;40
2367000;-107;-44;70
2368000;-72;-34;30
2369000;17;-59;35
2370000;-87;-134;-29
2371000;-112;-64;-89
2372000;-107;-24;-24
2373000;-7;-74;-69
2374000;2;15;45
2375000;-32;-69;95
2376000;-72;-79;85
2377000;-57;65;0
2378000;-2;30;-4
2379000;-37;45;-74
2380000;-82;50;-24
2381000;-22;-49;-59
2382000;82;85;-59
2383000;17;50;-104
2384000;-22;40;-79
2385000;-157;-9;-69
2386000;27;0;-24
2387000;-37;-109;25
2388000;-32;0;80
2389000;37;-94;10
2390000;-57;-189;-164
2391000;-157;-24;-139
2392000;-142;-54;-89
2393000;-47;-4;-24
2394000;-57;35;-79
2395000;-67;-179;-74
2396000;97;-79;-49
2397000;-27;75;50
2398000;97;-9;40
2399000;182;0;-34
2400000;-47;-79;-19
2401000;12;-4;-4
2402000;62;100;-74
2403000;82;80;-79
2404000;62;-49;-64
2405000;137;-84;-54
2406000;-57;-24;5
2407000;-82;-59;-29
2408000;-62;-94;-64
2409000;-62;-94;-64
2410000;17;35;15
2411000;57;20;40
2412000;47;-29;0
2413000;-72;-164;-54
2414000;47;-59;-124
2415000;77;40;-74
2416000;97;60;-84
2417000;37;20;-104
2418000;-112;20;-69
2419000;-32;40;-9
2420000;17;-24;50
2421000;-112;-114;-24
2422000;-32;-89;-59
2423000;-57;-74;-24
2424000;-77;0;-99
2425000;-42;25;-134
2426000;92;0;-89
2427000;122;10;-19
2428000;17;-39;-4
2429000;-47;-74;-24
2430000;-32;-99;-64
2431000;-32;-129;-114
2432000;-32;95;-39
2433000;-32;95;-39
